0,1,2,3,4,5,6,7
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:10-06:15,,,,,,
,06:15-06:45,,,,,,
,06:15-06:25,,,,,,
,06:25-06:55,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:45-07:10,,,,,,
,06:55-07:45,,,,,,
,07:10-07:50,,,,,,
,,,,,,,
,07:30-07:50,,,,,,
,,,,,,,
,07:45-07:50,,,,,,
,07:50-08:15,,,,,,
,,,,,,,
,08:15-08:35,,,,,,
,08:15-08:30,,,,,,
,,,,,,,
,08:15-08:35,,,,,,
,,,,,,,
,08:30-08:40,,,,,,
,08:30-08:40,,,,,,
,08:35-09:10,,,,,,
,08:35-08:55,,,,,,
,08:40-08:50,,,,,,
,08:40-09:00,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,08:55-09:20,,,,,,
,09:00-10:00,,,,,,
,09:10-09:25,,,,,,
,TIME,,"CREWCDRFE-2, FE-3,FE-6FE-4FE-5CDR, FE-2,FE-3, FE-4,FE-6FE-2CDR, FE-3,FE-4, FE-6FE-5FE-5FE-5FE-5FE-5FE-4FE-3CDR, FE-2,FE-4FE-3FE-3FE-5CDR, FE-2,FE-4FE-3, FE-6FE-5CDRFE-5FE-4CDR, FE-2,FE-4CDR, FE-2,FE-4CDRFE-4",,"ACTIVITYMorning Inspection.Laptop RS2(1) RebootMorning InspectionMorning Inspection.RSS1, RSS2 RebootBIOME - Questionnaire and sample collectionPost-sleepBREAKFAST.SM ПСС (Caution & Warning Panel) Test (after breakfast)BREAKFASTHRF - MELFI Sample InsertionBIOME- Sampling OperationsHRF - MELFI Sample InsertionMorning InspectionPost-sleepPAO hardware setupConfigure Nikon D2Xs camera to take pictures of various parts duringEMU Troubleshooting.Crew Prep for PAOConfigure a Nikon D2Xs camera to take macro pictures of various partsduring EMU Troubleshooting.Station Support Computer (SSC) RelocationBREAKFASTInteractive TV PAO with Guests of MAKS-2013 International Aviationand Space Salon (Ku + S-band)EMU 3011 Item 134 Remove and RepairBIOME - Equipment StowagePrivate Family Conference (Ku + S-band, S/G2, S/G1- backup)BIOME - Equipment StowagePAO hardware setupCrew Prep for PAOTV Birthday wishes for for P. V. Vinogradov (Ku + S-band)ARED ExerciseБД-2 Exercise, Day 3",,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,06:00-06:45,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:45-06:50,,,,,,
,06:50-07:05,,,,,,
,07:05-07:10,,,,,,
,07:10-07:20,,,,,,
,07:20-07:50,,,,,,
,07:30-07:40,,,,,,
,07:30-07:40,,,,,,
,,,,,,,
,07:40-07:50,,,,,,
,,,,,,,
,,,,,,,
,07:40-07:50,,,,,,
,,,,,,,
,07:50-08:00,,,,,,
,07:50-08:40,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,08:20-12:05,,,,,,
,08:40-08:45,,,,,,
,08:45-09:15,,,,,,
,08:45-08:50,,,,,,
,09:10-09:20,,,,,,
,,,,,,,
,09:20-09:30,,,,,,
,,,,,,,
,,,,,,,
,09:30-09:50,,,,,,
,,,,,,,
,10:15-11:45,,,,,,
,10:30-12:00,,,,,,
,TIME,,"CREWCDRFE-2FE-4, FE-5, FE-6FE-3FE-3CDR, FE-4, FE-5, FE-6FE-2FE-3FE-2CDR, FE-4, FE-5, FE-6FE-3FE-2CDR, FE-2, FE-4FE-3, FE-5FE-6FE-2, FE-4CDRFE-5FE-3FE-5FE-3FE-5FE-3FE-6FE-3, FE-6CDRFE-5CDRFE-4FE-2CDR",,"ACTIVITYMorning Inspection.Laptop RS2(1) RebootMorning Inspection.SM ПСС (Caution & Warning Panel) TestMorning InspectionUSOS Window Shutter CloseMorning InspectionPost-sleepPost-sleepPost-sleepBREAKFASTBREAKFASTBREAKFASTCASKAD. Manual Mixing in BioreactorDaily Planning Conference (S-band)ISS Crew and ГОГУ (RSA Flight Control Team Management)Weekly Conference (S-band)Work PrepWork PrepReview EVA Translation Paths and Work Zones using DOUGApplicationТКГ 420 (DC1) Transfers and IMS OpsHD Camcorder Set-upWork PrepRobotic Workstation (RWS) Cupola Crew Restraint (CCR)InstallationPCS VerificationPhysical Exercise T2RWS Configuration SetupWindows XP Activation on MSPR LaptopHTV Approach MonitoringVELO Exercise, Day 3HTV Approach MonitoringСОЖ MaintenanceVELO Exercise, Day 2ARED ExerciseRemoval of two handles from the front of ТГК hatch cover,",,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,06:10-06:20,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:10-06:35,,,,,,
,06:20-06:45,,,,,,
,06:35-07:20,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:45-07:30,,,,,,
,07:20-07:30,,,,,,
,07:30-07:55,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,07:55-08:10,,,,,,
,07:55-08:15,,,,,,
,,,,,,,
,08:10-10:10,,,,,,
,,,,,,,
,08:10-09:10,,,,,,
,08:10-08:15,,,,,,
,08:10-08:15,,,,,,
,,,,,,,
,08:15-08:20,,,,,,
,,,,,,,
,08:15-08:25,,,,,,
,08:20-09:20,,,,,,
,08:25-08:35,,,,,,
,08:30-08:35,,,,,,
,08:35-11:20,,,,,,
,09:10-10:10,,,,,,
,09:20-11:20,,,,,,
,10:10-10:50,,,,,,
,10:10-11:10,,,,,,
,10:10-11:10,,,,,,
,10:50-12:10,,,,,,
,TIME,,"CREWCDRFE-2,FE-3,",,ACTIVITYMorning Inspection.,,
,,,,,,,
,,,,,,,
06:00-06:10,,,,,,,
,,Laptop RS2(1) Reboot,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
06:00-06:10,,Morning Inspection,,,,,
,"FE-5,FE-6FE-4.CDR,FE-3,FE-4,FE-5,FE-6FE-2FE-3FE-5FE-4CDRFE-5FE-3FE-4FE-2FE-3,FE-5,",,,,,,
,"Morning Inspection. RSS1, RSS2 RebootPost-sleepBreakfastBREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast)ARED ExerciseT2 ExercisePrivate Family Conference (Ku+S-band)БД-2 Exercise Day 2ARED ExerciseT2 ExerciseVELO Exercise Day 1Private Family Conference (Ku+S-band)",,,,,,
,,,,,,,
06:00-06:10,,,,,,,
,,,,,,,
06:10-06:40,,,,,,,
,,,,,,,
,,,,,,,
06:40-07:30,,,,,,,
,,,,,,,
,,,,,,,
06:40-07:30,,,,,,,
,,,,,,,
09:30-11:00,,,,,,,
,,,,,,,
10:00-11:00,,,,,,,
,,,,,,,
10:15-10:30,,,,,,,
,,,,,,,
10:15-11:15,,,,,,,
,,,,,,,
11:00-12:30,,,,,,,
,,,,,,,
11:00-12:00,,,,,,,
,,,,,,,
11:30-12:30,,,,,,,
,,,,,,,
12:00-12:15,,,,,,,
,,,,,,,
,,,,,,,
12:30-13:30,,LUNCH,,,,,
,"FE-6FE-2FE-4FE-4FE-6CDR,FE-2,",,,,,,
,T2 Exercise Day 1Terminate discharge of the 1st Orlan battery pack 825М3 and start discharging the,,,,,,
,,,,,,,
12:40-13:40,,,,,,,
,,,,,,,
,,,,,,,
12:45-12:55,,,,,,,
,,2nd battery packAdjustment of ГА ИК0501 Readings on О2 Channel  (Uoutlet=2.62 V)Private Family Conference,,,,,
,,,,,,,
,,,,,,,
12:55-13:15,,,,,,,
,,,,,,,
13:30-13:45,,,,,,,
,,,,,,,
,,,,,,,
13:40-14:40,,LUNCH,,,,,
,"FE-4CDR,FE-2,",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
14:40-14:55,,HAM Radio Session with Kursk,,,,,
,"FE-4FE-2CDRFE-2FE-6FE-3FE-6FE-4FE-3,FE-5,",,,,,,
,"СОЖ Maintenance. SM and FGB SVO, Sanitary and Hygienic Equipment (СГО),",,,,,,
,,,,,,,
,,,,,,,
15:00-15:40,,,,,,,
,,"СПКУ АСУ Counter, POTOK Air Purification System Data CalldownsARED ExerciseБД-2 Exercise Day 1CEVIS ExercisePrivate Family ConferenceARED ExerciseБД-2 Exercise Day 1",,,,,
,,,,,,,
,,,,,,,
15:35-17:05,,,,,,,
,,,,,,,
15:50-17:10,,,,,,,
,,,,,,,
16:05-17:05,,,,,,,
16:55-17:10,,,,,,,
17:05-18:35,,,,,,,
,,,,,,,
17:10-18:40,,,,,,,
,,,,,,,
,,,,,,,
18:35-19:05,,Evening Work Prep,,,,,
,,"E-6E-3,FE-5,",,,,,
,,,,,,,
,,,,,,,
,,,,,,,
19:05-19:20,,Daily Planning Conference (S-band),,,,,
FE-6FE-5,,,,,,,
,Pre-sleep,,,,,,
19:20-20:15,,,,,,,
TIME,CREW,,,ACTIVITY,,,
06:00-06:10,CDR,Morning Inspection Laptop RS2(1) Reboot,,,,,
06:00-06:10,FE-2,Morning Inspection SM ПСС (Caution & Warning Panel) Test,,,,,
06:00-06:10,"FE-3, FE-5, FE-6",Morning Inspection,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS1, RSS2 Reboot",,,,,
06:10-06:40,,Post-sleep,,,,,
06:40-07:25,FE-5,BREAKFAST,,,,,
,"CDR, FE-2,",,,,,,
06:40-07:30,"FE-3,FE-4,",BREAKFAST,,,,,
,FE-6,,,,,,
07:25-07:30,FE-5,Skin B Experiment Reminder,,,,,
07:30-07:40,CDR,CASKAD. Manual Mixing in Bioreactor,,,,,
07:30-07:40,FE-2,Terminate charging Orlan 825М3 pack 2 (No. 1268861162),,,,,
07:30-07:45,"FE-3, FE-4, FE-5, FE-6",Work Prep,,,,,
07:40-07:45,"CDR, FE-2",Work Prep,,,,,
07:45-08:10,,Daily Planning Conference (S-band),,,,,
08:10-09:40,CDR,Life On The Station Photo and Video,,,,,
08:10-09:20,FE-2,"VELO Exercise, Day  1",,,,,
08:10-09:25,FE-3,Node 3 Condensate Line Sample,,,,,
08:10-09:10,FE-4,"Orlan No. 4, БСС (Orlan Interface Unit) leak checks and valve tests",,,,,
08:10-11:25,FE-5,Crew Quarters Cleaning,,,,,
08:10-09:10,FE-6,T2 Exercise,,,,,
09:10-10:40,FE-6,ARED Exercise,,,,,
09:20-09:30,"FE-2, FE-4",Battery Installation in Orlan Telemetry Unit (БРТА),,,,,
09:25-09:35,FE-3,CIR - Hardware Setup,,,,,
09:30-09:40,FE-4,ПхО БК-3М Oxygen Tank Pressure Check,,,,,
09:40-09:50,FE-2,ДПН. Preparation for СУБА and СБИ cable reconnection for ДПН,,,,,
09:40-10:20,CDR,Network and Computer Hardware Audit,,,,,
09:40-09:50,FE-4,DC1 БК-3М Oxygen Tank Pressure Check,,,,,
09:50-10:00,FE-2,On MCC GO ДПН. СУБА and СБИ cable reconnection for ДПН.  Tagup with specialists (S-band),,,,,
09:50-10:40,FE-3,Water sampling from WPA tank,,,,,
09:50-11:20,FE-4,БД-2 Exercise - Day 1,,,,,
10:00-10:10,FE-2,ДПН. Closeout Ops after СУБА and СБИ cables reconnection for ДПН,,,,,
10:20-11:20,FE-2,"Orlan No. 6, БСС (Orlan Interface Unit) leak check and valve tests",,,,,
10:20-10:30,CDR,VIRU. Photo Spectral System (ФСС) Battery Charge (start),,,,,
,TIME,,"CREWCDRFE-2FE-3, FE-5,FE-6FE-4CDR, FE-2,FE-3, FE-5FE-4FE-6FE-2FE-5FE-3FE-4FE-2FE-6FE-3CDR, FE-4FE-6FE-5FE-5FE-6CDR, FE-4FE-3FE-5CDR, FE-4FE-3FE-3CDR",,ACTIVITYMorning Inspection.Laptop RS2(1) RebootMorning Inspection.SM ПСС (Caution & Warning Panel) TestMorning InspectionMorning InspectionPost-sleepBREAKFASTDaily Planning Conference (S-band)Work PrepWork PrepWork PrepCASKAD. Manual Mixing in BioreactorDeployment of Acoustic Dosimeters in Specified LocationsCIR - Hardware SetupMATRYOSHKA-R. Monitoring Lulin-5 readingsVYNOSLIVOST. Installation of Replaceable Samples on Panel No.2.Tagup with specialists (S-band)CFE - Hardware Test Ops ReviewPeriodic Fitness Evaluation - Nom Ops (subject)Installation and connection of Onboard Measurement System (СБИ)cable 9240 for Payload for ДПН T/L monitoring. Tagup with specialists(S-band)CFE - Preparation and Hardware SetupPeriodic Fitness Evaluation - Nom Ops (assistance)Columbus Front Deck Cargo RestowCFE TestsOn MCC Go Re-mate Biaxial Pointing Platform (ДПН) T/L Connectorsto БИТС2-12. Tagup with specialists (S-band)JEMRMS - Mating Cable for MonitoringPeriodic Fitness Evaluation - Nom Ops (subject)Install and connect Onboard Measurement System (СБИ) cable 9240for Payload for ДПН T/L monitoring - Photography of matedconnectors. Closeout Ops. Tagup with specialists (S-band)MSPR Laptop SetupPeriodic Fitness Evaluation - Nom Ops (assistance)Downlink via OCA of photos of space behind panels and СУБА cablelocation areas for ДПН,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,07:30-07:50,,,,,,
,,,,,,,
,,,,,,,
,07:50-08:10,,,,,,
,,,,,,,
,07:50-08:15,,,,,,
,07:50-08:20,,,,,,
,08:10-08:20,,,,,,
,08:10-08:30,,,,,,
,08:15-08:25,,,,,,
,08:15-08:35,,,,,,
,08:20-09:50,,,,,,
,08:20-08:35,,,,,,
,08:25-09:55,,,,,,
,,,,,,,
,08:35-09:55,,,,,,
,,,,,,,
,08:35-09:50,,,,,,
,09:00-09:30,,,,,,
,09:30-09:45,,,,,,
,09:50-11:50,,,,,,
,,,,,,,
,09:55-10:05,,,,,,
,,,,,,,
,09:55-10:10,,,,,,
,09:55-11:05,,,,,,
,,,,,,,
,10:05-10:35,,,,,,
,,,,,,,
,10:10-10:20,,,,,,
,10:20-10:50,,,,,,
,10:35-10:55,,,,,,
TIME,CREW,,ACTIVITY,,,,
,,Morning Inspection,,,,,
06:00-06:10,CDR,Laptop RS2(1) Reboot Visual Inspection of Circuit Breaker [АЗС] Position on DC1 Power Switch Panel (БВП) and Fuses on DC Fuse,,,,,
,,"Boxes БПП-30, 36 using LED indication (before EVA)",,,,,
06:00-06:10,FE-2,Morning Inspection SM ПСС (Caution & Warning Panel) Test,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS1, RSS2 Reboot  1",,,,,
06:00-06:10,"FE-3, FE-5, FE-6",Morning Inspection,,,,,
06:10-06:40,,Post-sleep,,,,,
,"CDR, FE-2,",,,,,,
06:40-07:30,"FE-3, FE-4,",BREAKFAST,,,,,
,FE-6,,,,,,
06:40-07:25,FE-5,BREAKFAST,,,,,
07:25-07:30,FE-5,REMINDER -  Reading about Skin B experiment constraints,,,,,
,"FE-2, FE-3,",,,,,,
07:30-07:40,"FE-4, FE-5,",Work Prep,,,,,
,FE-6,,,,,,
07:30-07:40,CDR,CASKAD. Manual Mixing in Bioreactor,,,,,
07:40-08:05,,Daily Planning Conference (S-band),,,,,
08:05-08:25,FE-3,Work Prep,,,,,
08:05-08:15,"FE-2, FE-4, FE-6",Work Prep,,,,,
08:05-08:20,FE-5,Work Prep,,,,,
08:05-09:35,CDR,Re-installation of Unit 800А АБ Module 2 (А102) in SM.  Tagup with specialists (S-band),,,,,
08:15-08:30,FE-2,Pille sensors prep for EVA,,,,,
08:15-08:55,CDR,СОЖ Maintenance,,,,,
08:20-09:10,FE-5,Scheduled Maintenance of Compound Specific Analyzer- Combustion Products (CSA-CP),,,,,
08:55-10:55,"FE-2, FE-4",Updated EVA Timeline Review Tagup with specialists (VHF + S-band),,,,,
09:25-09:40,FE-5,Private Psychological Conference,,,,,
09:40-11:10,FE-6,ARED Exercise,,,,,
10:20-11:20,CDR,"VELO Exercise, Day 3",,,,,
10:25-10:55,FE-3,Potable Water Dispenser (PWD) Beverage Adapter Cleaning,,,,,
10:55-11:10,"FE-2, FE-4",Orlan-MK Drink Bag Refill and Install,,,,,
11:10-12:20,FE-2,ARED Exercise,,,,,
11:10-12:10,FE-6,CEVIS Exercise,,,,,
11:20-12:00,CDR,Maintenance activation of Atmosphere Purification System Emergency,,,,,
,,"Vacuum Valves [АВК СОА] from the Spare Part Kit (004173R, bag",,,,,
11:40-12:00,FE-4,"СМ1РО_3_321_1, bag II-1/256-1 in enclosure 007223R)",,,,,
,TIME,,"CREWCDRFE-2FE-4FE-3, FE-5,FE-6CDR, FE-3,FE-5, FE-6FE-2, FE-4FE-2, FE-4CDR, FE-3,FE-5, FE-6FE-2, FE-4FE-6FE-3CDRFE-5FE-4FE-2FE-6FE-5CDRFE-4FE-2FE-4FE-5FE-2, FE-4FE-6FE-5FE-6FE-2FE-4",,"ACTIVITYMorning InspectionLaptop RS2(1) RebootMorning InspectionSM ПСС (Caution & Warning Panel) TestMorning Inspection.RSS1, RSS2 RebootMorning InspectionPost-sleepBREAKFASTBREAKFASTПКО-БЕТА 08 Checkout with Gamma-1M Equipment /Work PrepDaily Planning Conference (S-band)Work PrepMLT2 - Laptop SetupARED ExerciseALBEDO. Photo Spectral System (ФСС) Battery Charge (start)ON MCC GO Initiate ISS Air Repress from ATVTerminate charging the 2nd Orlan battery pack 825M3 and Remove the2nd pack from charging /CASKAD. Manual Mixing in BioreactorMSPR LAPTOP - Laptop HDD ExchangeUSOS Window Shutter CloseRELAKSATSIYA. Hardware Setup and Parameter AdjustmentOrlan No. 5 БРТА Battery InstallationOrlan No. 6 БРТА Battery Installation /Orlan Comm Configuration /WHC FillOrlan and БСС Telemetry Check. Spacesuit Voice Comm Check AndBiomed Parameter Test.MSPR LAPTOP - Laptop InstallationWaste and Hygiene Compartment (WHS) Pre-Treat Tank and Pre-TreatTank Hose Remove & ReplaceMSPR LAPTOP - Laptop ConfigurationInstallation of USOS EMU Lights and Video Camera On Orlan-MKSpacesuit  No. 6Comm reconfig after Orlan Comm. Check",,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:40-07:25,,,,,,
,07:25-07:55,,,,,,
,,,,,,,
,07:30-07:55,,,,,,
,,,,,,,
,07:55-08:15,,,,,,
,,,,,,,
,08:15-08:25,,,,,,
,08:15-08:25,,,,,,
,08:15-09:45,,,,,,
,08:15-08:25,,,,,,
,08:20-08:30,,,,,,
,,,,,,,
,08:25-08:35,,,,,,
,,,,,,,
,08:25-08:35,,,,,,
,08:25-08:55,,,,,,
,08:30-08:40,,,,,,
,08:30-10:00,,,,,,
,08:35-08:45,,,,,,
,08:35-08:45,,,,,,
,08:45-08:55,,,,,,
,08:50-09:15,,,,,,
,,,,,,,
,08:55-09:25,,,,,,
,,,,,,,
,09:05-09:25,,,,,,
,,,,,,,
,09:15-10:45,,,,,,
,,,,,,,
,09:25-09:35,,,,,,
,,,,,,,
,09:25-10:55,,,,,,
,,,,,,,
,09:25-09:40,,,,,,
,TIME,,"CREWCDRFE-2FE-4FE-3,FE-5,FE-6..CDR,FE-2,FE-4CDRFE-2,FE-4CDRFE-4FE-2FE-2,FE-4CDRFE-3FE-4FE-2CDRFE-6FE-4FE-4FE-2FE-2,FE-4FE-4FE-6FE-2CDRFE-3FE-4",,"ACTIVITYMorning Inspection. Laptop RS2(1) RebootMorning Inspection.                                                                      SM ПСС(Caution & Warning Panel) TestMorning Inspection.                                                                   Inspection ofСМ-У connector on МНР-НС separator pump behind АСУ panel 139Morning InspectionPost-sleepBREAKFASTDaily Planning Conference (S-band)Work PrepWork PrepPreparing for Replacement of БУПТ-1М (А402) Battery Module 2. Tag-upwith specialists (S-band)Terminate 825М3 Battery Pack 1 Charging And Start Charging 825М3Battery Pack 2KASKAD. Manual Mixing in BioreactorSpecific EVA Procedure ReviewRemoval of Unit 800А of  Module 3 and 4 Batteries in SMARED ExerciseCables Preparing for SSC Connection in MRM2 for EVA duration timeOrlan suit # 6 Height SizingReplacement of БУПТ-1М (А402) of Module 2 Battery. Tagup withspecialists (S-band)JEMRMS Monitor StopDC1 БК-3М Oxygen Tank Pressure CheckПхО БК-3М Oxygen Tank Pressure CheckURAGAN. Photo Spectrum System Battery Charge (start)Equipment SetupOrlan suit #5 and БСС (Orlan Interface Unit) Leak Checks and Valve TestsT2 ExerciseARED ExerciseON MCC GO Mate telemetry connectors of БУПТ-1М (A402) of Battery #2Module. Tag-up with specialists (S-band)RWS - Disconnect DCP CablesVELO Exercise, Day 1",,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,07:30-07:45,,,,,,
,,,,,,,
,07:45-07:55,,,,,,
,07:45-08:05,,,,,,
,,,,,,,
,07:55-08:25,,,,,,
,,,,,,,
,,,,,,,
,08:15-08:25,,,,,,
,,,,,,,
,08:15-08:25,,,,,,
,08:25-09:55,,,,,,
,08:25-09:55,,,,,,
,09:35-11:05,,,,,,
,09:55-10:10,,,,,,
,09:55-10:35,,,,,,
,,,,,,,
,09:55-11:45,,,,,,
,,,,,,,
,10:20-10:30,,,,,,
,10:25-10:35,,,,,,
,10:35-10:45,,,,,,
,10:35-10:45,,,,,,
,,,,,,,
,10:45-11:05,,,,,,
,,,,,,,
,11:05-12:05,,,,,,
,11:10-12:10,,,,,,
,11:10-12:10,,,,,,
,,,,,,,
,11:45-11:55,,,,,,
,,,,,,,
,12:00-12:10,,,,,,
,12:05-13:05,,,,,,
TIME,CREW,,,ACTIVITY,,,
06:00-06:10,CDR,Morning Inspection. Laptop RS2(1) Reboot,,,,,
,,Morning Inspection,,,,,
06:00-06:10,FE-2,Inspection of СМ-У connector on МНР-НС separator pump behind АСУ,,,,,
,,panel 139,,,,,
06:00-06:10,FE-4,"Morning Inspection. RSS1, RSS2 Reboot",,,,,
06:00-06:10,FE-3,Morning Inspection,,,,,
06:00-06:10,"FE-5, FE-6",HRF - Generic Saliva Collection and Stowage Ops,,,,,
06:10-06:15,FE-5,HRF - MELFI Sample Insertion,,,,,
06:10-06:40,"CDR, FE-2, FE-3, FE-4",Post-sleep,,,,,
06:10-06:15,FE-6,HRF - MELFI Sample Insertion,,,,,
06:15-06:20,"FE-5, FE-6",Reaction Self-Test,,,,,
06:20-06:30,"FE-5, FE-6",Morning Inspection,,,,,
06:30-07:00,"FE-5, FE-6",Post-sleep,,,,,
06:40-07:30,"CDR, FE-3, FE-4",Breakfast,,,,,
06:40-07:30,FE-2,Breakfast SM ПСС (Caution & Warning Panel) Test (after breakfast),,,,,
07:00-07:50,"FE-5, FE-6",BREAKFAST,,,,,
07:30-08:40,FE-4,Weekly Housekeeping,,,,,
07:30-07:50,FE-3,Work Prep,,,,,
07:30-08:55,FE-2,Weekly Housekeeping,,,,,
07:50-08:05,"FE-3, FE-5, FE-6",Daily Planning Conference (S-band),,,,,
08:05-08:20,FE-3,SPHERES – experiment drill,,,,,
08:05-08:25,FE-6,Work Prep,,,,,
08:05-08:35,FE-5,Work Prep,,,,,
08:25-09:10,FE-6,HMS Visual Testing Activity,,,,,
08:25-08:40,FE-3,PHS Evaluation Setup,,,,,
08:40-08:50,FE-4,End discharging 2nd 825М pack /,,,,,
,FE-5,Periodic Health Status - Subject,,,,,
08:40-08:55,,,,,,,
,FE-3,Periodic Health Status - Assistance,,,,,
08:55-09:35,"CDR, FE-2, FE-4","ISS-MCC TV Interactive TV PAO with the Guests of MAKS-2013 International Aviation and Space Salon - TEST (VHF) (То=08.55, Т1, Т2, Т3 activated from СПП)",,,,,
,FE-3,Periodic Health Status - Subject,,,,,
08:55-09:10,,,,,,,
,FE-5,Periodic Health Status - Assistance,,,,,
09:10-09:25,FE-3,Periodic Health Status - Assistance,,,,,
09:10-09:25,FE-6,Periodic Health Status - Subject,,,,,
09:25-09:30,FE-6,HMS Visual Testing Activity,,,,,
,TIME,,"CREWCDRFE-5FE-2FE-3,FE-4FE-6FE-5,FE-6CDR,FE-2,FE-3,FE-4FE-5,FE-6CDR,FE-2,FE-3,FE-5,FE-6FE-4CDRFE-2FE-2,FE-4FE-2FE-4CDRFE-3CDRFE-4FE-2FE-6FE-4FE-2FE-6FE-4FE-5FE-4",,"ACTIVITYMorning Inspection. Laptop RS2(1) RebootReaction Self-testMorning Inspection. Laptop RSS1, RSS2  RebootMorning InspectionReaction Self-testMorning InspectionPost-SleepPost-SleepBREAKFAST.BREAKFAST. SM ПСС (Caution & Warning Panel) Test (after breakfast)SM Ventilation Subsystem Preventive Maintenance, Group E",,
,06:00-06:10,,,,,,
,06:00-06:05,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:05,,,,,,
,06:05-06:15,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:15-06:40,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,,,FGB ЦВ2 Fan CleaningInspection of Air Conditioner,,,,
,07:30-09:30,,,,,,
,,,,,,,
"Inspection and Cleaning of Auxiliary Computer System (ВКС) LaptopsCASKAD. Manual Mixing in BioreactorPreparation of Spacesuit Replaceable Elements, Service and PersonalGear. Tag-up with specialists (S-band)Spacesuit Orlan #6  Replaceable Elements installation prior to EVASpacesuit Orlan #4  Replaceable Elements installation prior to EVAСОЖ Maintenance. SM and FGB СВО, СГО, СПКУ АСУ Counter,POTOK Air Purification System Data Call-downsARED ExerciseБД-2 Exercise – Day 4Hydro-System and БСС of Space Suit #4 preparation in DC1Orlan-MK Space Suit EHIP helmet lights  and  ERCA  TV CameraBatteries replacement with new onesCEVIS ExerciseSpace Suit Orlan #4 sizingVELO Exercise, Day 3ARED ExercisePrivate Family Conference (Ku+S-band)T2 ExerciseVELO Exercise, Day 3",,,,,,,
,07:30-07:40,,,,,,
,07:40-08:40,,,,,,
,08:40-10:10,,,,,,
,08:40-10:10,,,,,,
,09:30-10:00,,,,,,
,10:00-11:30,,,,,,
,10:00-11:00,,,,,,
,10:10-10:40,,,,,,
,10:10-10:40,,,,,,
,10:30-11:30,,,,,,
,10:40-11:40,,,,,,
,11:00-12:00,,,,,,
,11:30-13:00,,,,,,
,12:00-12:15,,,,,,
,12:00-13:00,,,,,,
,12:15-13:15,,,,,,
,TIME,,,,,,
,06:00-06:05,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:05-06:25,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,,,,,,,
,06:25-06:30,,,,,,
,,,,,,,
,06:30-06:40,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:40-07:10,,,,,,
,07:10-08:00,,,,,,
,07:30-07:40,,,,,,
,09:00-09:20,,,,,,
,09:20-09:25,,,,,,
,10:00-10:15,,,,,,
,10:00-11:00,,,,,,
,10:00-11:30,,,,,,
,,,,,,,
,11:00-12:00,,,,,,
