0,1,2,3,4,5,6,7
,06:05-06:10,,,,,,
,06:10-06:25,,,,,,
,,,,,,,
,06:10-06:40,,Post-sleep,,,,
,,,"4FE-5, FE-6FE-5FE-6CDRFE-5CDRFE-6FE-6FE-1, FE-2, FE-",,,,
,,IVA - Reading Routine Clothes ReminderMorning InspectionHRF - Generic Sample OperationsHRF - Urine Sample MELFI InsertionPost-sleepPost-sleepHRF - Urine Sample MELFI InsertionREMINDER - Reading Reminder,,,,,
,06:10-06:15,,,,,,
,06:15-06:25,,,,,,
,06:15-06:30,,,,,,
,06:25-06:30,,,,,,
,06:25-06:50,,,,,,
,06:30-07:00,,,,,,
,06:30-06:35,,,,,,
,06:35-06:40,,,,,,
,,,,,,,
,06:40-07:30,,BREAKFAST,,,,
,,"4FE-6FE-5CDR, FE-6",,,,,
,,Post-sleepBREAKFASTBREAKFASTDaily Planning Conference (S-band)BREAKFASTWork PrepOn MCC GO Regeneration of БМП Ф2 Micropurification Cartridge (start)Work PrepENERGY Diet Log of BreakfastBREAKFASTWork PrepVideo Camera Assembly (VCA1) AdjustmentWork PrepSigning ISS RS Handover ProtocolSPHERES - Experiment ConferenceWork PrepMonitoring ТПК 712 АСА and MRM2 АСП hatch sealing mechanism,,,,,
,06:40-07:00,,,,,,
,06:50-07:30,,,,,,
,07:00-07:30,,,,,,
,07:30-07:55,,,,,,
"CDRFE-1, FE-4FE-2FE-5FE-6FE-6FE-2FE-5CDRFE-1, FE-4FE-5FE-6FE-1",,,,,,,
,07:55-08:15,,,,,,
,07:55-08:15,,,,,,
,07:55-08:10,,,,,,
,07:55-08:10,,,,,,
,07:55-08:00,,,,,,
,08:00-08:20,,,,,,
,08:10-08:30,,,,,,
,08:10-08:15,,,,,,
,08:15-08:45,,,,,,
,08:15-08:30,,,,,,
,08:15-08:30,,,,,,
,08:20-08:50,,,,,,
,,,,,,,
,08:30-09:00,,,,,,
,prior to undocking,,,,,,
,,,,,,,
TIME,CREW,ACTIVITY,,,,,
11:00-11:10,CDR,Morning Inspection. Laptop RS1(2) Reboot,,,,,
11:00-11:10,FE-1,Morning Inspection. Laptop RSS2 Reboot,,,,,
11:00-11:10,FE-2,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,,,,,
11:00-11:05,FE-3,Reading REMINDER,,,,,
11:00-11:05,"FE-5, FE-6",REMINDER - Reading Reminder,,,,,
11:05-11:20,FE-3,HRF Sample Collection,,,,,
11:05-11:10,FE-5,IVA - Reading Exercise Clothes Reminder,,,,,
11:05-11:10,FE-6,Reading REMINDER,,,,,
11:10-11:40,"CDR, FE-1, FE-2, FE-5",Post-sleep,,,,,
11:10-11:15,FE-6,IVA - Reading Exercise Clothes Reminder,,,,,
11:15-11:20,FE-6,IVA - Reading Routine Clothes Reminder,,,,,
11:20-11:25,FE-3,HRF - Urine Sample MELFI Insertion,,,,,
11:20-11:35,FE-6,HRF - Generic Sample Operations,,,,,
11:25-11:30,FE-3,REMINDER - Reading Reminder,,,,,
11:30-11:40,FE-3,Morning Inspection,,,,,
11:35-11:40,FE-6,HRF - Urine Sample MELFI Insertion,,,,,
,"FE-1,FE-2",Breakfast,,,,,
11:40-12:30,,,,,,,
,"CDR, FE-5",BREAKFAST,,,,,
11:40-11:55,FE-3,HRF Blood Sample Draw (assistance),,,,,
11:40-11:55,FE-6,HRF Blood Draw,,,,,
11:55-12:00,FE-3,Morning Inspection,,,,,
11:55-12:00,FE-6,Reading Reminder,,,,,
12:00-12:30,FE-3,HRF Blood Draw,,,,,
12:00-12:15,FE-6,HRF Blood Sample Draw (assistance),,,,,
12:15-12:30,FE-6,Morning Inspection,,,,,
12:30-12:50,.,Daily Planning Conference (S-band),,,,,
12:50-13:20,CDR,Work Prep,,,,,
12:50-15:45,FE-1,ТК 712 Return Stowage  Setup GoPro HERO3 camera in ТК 712 [СА],,,,,
12:50-13:10,FE-2,CASKAD. Removal of Bioreactor from ТБУ-В No. 04 and Installation in Ababioz incubator. Tagup with specialists,,,,,
12:50-13:10,FE-3,Post-sleep,,,,,
12:50-13:10,FE-5,WRS - Recycle Tank Fill from EDV,,,,,
12:50-12:55,FE-6,ENERGY Diet Log of Breakfast,,,,,
12:55-13:10,FE-6,Post-sleep,,,,,
13:10-13:30,FE-2,Work Prep,,,,,
13:10-13:40,FE-3,Breakfast,,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:05,CDR,IVA - Reading Exercise Clothes Reminder,,,,,
06:00-06:05,FE-5,Urine PH Test -  Subject,,,,,
06:00-06:10,FE-6,Morning Inspection,,,,,
06:05-06:10,CDR,IVA - Reading Routine Clothes Reminder,,,,,
06:05-06:10,FE-5,Morning Inspection,,,,,
,,Morning Inspection.,,,,,
06:10-06:20,CDR,Laptop RS1(2) Reboot  Laptop RSS2 Reboot,,,,,
,,SM ПСС (Caution & Warning Panel) Test,,,,,
06:10-06:40,"FE-5, FE-6",Post-sleep,,,,,
06:20-06:45,CDR,Post-sleep,,,,,
06:40-07:30,FE-5,BREAKFAST,,,,,
06:40-06:55,FE-6,JEM Airlock Pressurization prior to Leak Check,,,,,
06:45-07:30,CDR,BREAKFAST.,,,,,
06:55-07:15,FE-6,BREAKFAST,,,,,
07:15-07:30,FE-6,JEM Airlock - Leak check,,,,,
07:30-07:45,,Daily Planning Conference (S-band),,,,,
07:45-08:15,CDR,Work Prep,,,,,
07:45-08:05,FE-5,Work Prep,,,,,
07:45-07:50,FE-6,Work Prep,,,,,
07:50-08:00,FE-6,XF305 Camcorder Setup,,,,,
08:00-08:45,FE-6,JEM - Securing Hatch Window Cover Assembly,,,,,
08:05-08:30,FE-5,ISS Crew Medical Officer (CMO) Computer Based Training (CBT),,,,,
08:15-08:30,CDR,OTKLIK. Hardware Check,,,,,
08:30-11:20,CDR,SM Ventilation System Preventive Maintenance. Group В2,,,,,
08:30-08:40,FE-5,CIR - Hardware Setup,,,,,
08:40-09:50,FE-5,T2 Exercise,,,,,
08:45-09:00,FE-6,JEM Airlock Depressurization,,,,,
09:00-11:00,FE-6,Equipment pre-pack for return on Dragon,,,,,
10:00-10:10,FE-5,BCAT - Transfer of images from the camera,,,,,
10:10-10:20,FE-5,MSG - Visual inspection and activation,,,,,
10:20-11:40,FE-5,ARED Exercise,,,,,
11:20-12:20,CDR,"VELO Exercise, Day 3",,,,,
11:40-12:40,FE-5,Hardware Setup for Rodent Research Operations,,,,,
12:00-12:10,FE-6,JEM Airlock - Leak Check,,,,,
12:10-12:25,FE-6,Private Medical Conference,,,,,
12:30-12:50,CDR,Screw Clamp Tightening on MRM1 side,,,,,
12:30-12:40,FE-6,JEM - Airlock Vent Confirmation,,,,,
TIME,CREW,,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection. Laptop RS1(2) Reboot  Laptop RSS2 Reboot,,,,,
06:00-06:05,"FE-5, FE-6",IVA - Exercise Clothes Reminder,,,,,
06:05-06:10,"FE-5, FE-6",Morning Inspection,,,,,
06:10-06:40,,Post-sleep,,,,,
06:40-07:30,CDR,BREAKFAST. SM ПСС (Caution & Warning Panel) Test,,,,,
06:40-07:30,"FE-5, FE-6",BREAKFAST,,,,,
,,Weekly Housekeeping,,,,,
07:30-10:00,CDR,"SM Ventilation Subsystem Preventive Maintenance, Group E",,,,,
,,FGB ЦВ2 Fan Cleaning Inspection of Air Conditioner,,,,,
07:30-10:30,"FE-5, FE-6",Weekly Housekeeping,,,,,
10:30-11:40,FE-5,T2 Exercise,,,,,
10:30-11:30,FE-6,CEVIS Exercise,,,,,
11:00-12:00,CDR,"БД-2 Exercise, Day 1",,,,,
11:30-11:40,FE-6,CPCG - Sample Transfer,,,,,
11:40-11:50,FE-5,Treadmill Т2 Monthly Inspection,,,,,
11:40-11:45,FE-6,IVA - Survey Completion,,,,,
11:50-11:55,FE-5,CUBESAT - Hardware Photo,,,,,
11:55-12:00,FE-5,IVA - Survey Completion,,,,,
12:00-12:30,CDR,Weekly Housekeeping Cleaning Potok-150 MK Air Purification System Pre-filters,,,,,
12:00-12:15,FE-5,JRNL - Journal Entry,,,,,
12:40-12:50,FE-5,Dried Clothes Stowage,,,,,
12:50-13:00,FE-5,Health Maintenance System (HMS) - Food Frequency Questionnaire,,,,,
12:50-13:00,FE-6,Dried Clothes Stowage,,,,,
13:00-14:00,,LUNCH,,,,,
14:00-14:40,CDR,On MCC Go Transfer of USOS EDV-U No.1031 to ТКГ 423 (DC1) БВ-1,,,,,
14:00-14:10,FE-5,BCAT - Battery Replacement and Photo Downlink,,,,,
14:10-14:35,FE-5,WPA Waste Water Tank Offload into CWC,,,,,
14:40-14:55,CDR,Telephone conference with Russian Space magazine editor,,,,,
14:40-16:10,FE-6,ARED Exercise,,,,,
15:20-15:35,FE-5,Terminate WPA Waste Water Tank Offload into CWC,,,,,
16:10-17:30,FE-5,ARED Exercise,,,,,
17:30-19:00,CDR,ARED Exercise,,,,,
19:00-19:05,"FE-5, FE-6",IVA - Clothing Trash,,,,,
19:20-21:20,CDR,Pre-sleep,,,,,
19:20-19:30,FE-5,Closing USOS Window Shutters,,,,,
19:30-21:30,"FE-5, FE-6",Pre-sleep,,,,,
21:20-21:30,CDR,"Closing window shutters No. 6,8,9,12,13,14",,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:05,CDR,IVA - Reading Exercise Clothes Reminder,,,,,
06:00-06:05,FE-5,PROK - Urine Sample Collection,,,,,
06:00-06:05,FE-6,Reading Reminder,,,,,
06:05-06:10,CDR,IVA - Reading Routine Clothes Reminder,,,,,
06:05-06:15,"FE-5, FE-6",Morning Inspection,,,,,
,,Morning Inspection. Laptop RS1(2) Reboot,,,,,
06:10-06:20,CDR,"Laptop RSS2 Reboot / r/g 1009, step 1SM ПСС (Caution & Warning Panel)",,,,,
,,Test,,,,,
06:15-06:40,"FE-5, FE-6",Post-sleep,,,,,
06:20-06:45,CDR,Post-sleep,,,,,
06:40-07:30,"FE-5, FE-6",BREAKFAST,,,,,
06:45-07:30,CDR,BREAKFAST,,,,,
07:30-07:45,.,Daily Planning Conference (S-band),,,,,
07:45-08:15,CDR,Work Prep,,,,,
07:45-07:50,FE-5,Video Downlink End,,,,,
07:45-08:15,FE-6,WRS Maintenance,,,,,
07:55-08:10,FE-5,CIR - Rack Doors Open,,,,,
08:10-08:25,FE-5,CIR - Rack Doors Open,,,,,
08:15-09:15,CDR,Installation of Software Version 4.0 on the station RSE-Med Laptop. Tagup with specialists (as necessary),,,,,
08:15-08:25,FE-6,ATV - start repress,,,,,
08:25-10:55,FE-5,MDCA Hardware Replacement,,,,,
08:25-08:45,FE-6,ESA Weekly Crew Conference,,,,,
08:45-09:05,FE-6,Work Prep,,,,,
09:05-10:05,FE-6,T2 Exercise,,,,,
09:15-11:45,CDR,АСУ Receptacle and Hoses Replacement,,,,,
10:05-10:20,FE-6,OH – Ocular Health (setup),,,,,
10:20-11:20,FE-6,IPOM - calibration,,,,,
10:55-11:15,FE-5,CIR- Rack Doors Close,,,,,
11:15-11:25,FE-5,CIR- Rack Doors Close,,,,,
11:20-11:25,FE-6,SHD - Space Headaches Weekly Questionnaire,,,,,
11:25-12:10,FE-5,OH - Ocular Health  (CMO),,,,,
11:25-12:10,FE-6,OH - Ocular Health OCT Exam  (Subject),,,,,
11:45-12:00,CDR,ИП-1 Flow Sensor Position Check,,,,,
12:00-13:00,CDR,"VELO Exercise, Day1",,,,,
12:10-12:15,FE-5,ISERV- open window shutter,,,,,
12:10-12:30,FE-6,OCT equipment stow,,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:05,CDR,IVA - Reading Exercise Clothes Reminder,,,,,
06:00-06:05,FE-5,Urine PH Test - Subject,,,,,
06:00-06:05,FE-6,Reading Reminder,,,,,
06:05-06:10,CDR,IVA - Reading Routine Clothes Reminder,,,,,
06:05-06:10,FE-5,Morning Inspection,,,,,
06:05-06:15,FE-6,Morning Inspection,,,,,
06:10-06:20,CDR,Morning Inspection. Laptop RS1(2) Reboot  Laptop RSS2 Reboot SM ПСС (Caution & Warning Panel) Test,,,,,
06:10-06:40,FE-5,Post-sleep,,,,,
06:15-06:40,FE-6,Post-sleep,,,,,
06:20-06:45,CDR,Post-sleep,,,,,
06:40-07:30,"FE-5, FE-6",BREAKFAST,,,,,
06:45-07:30,CDR,BREAKFAST,,,,,
07:30-07:45,,Daily Planning Conference (S-band),,,,,
07:45-08:15,CDR,Work Prep,,,,,
07:45-08:05,FE-5,Work Prep,,,,,
07:45-08:25,FE-6,Ocular Health (OH) Vision Test,,,,,
08:10-08:30,FE-5,HAM Radio Session,,,,,
08:15-08:55,CDR,IDENTIFIKATSIYA. Copy ИМУ-Ц micro-accelerometer data to laptop,,,,,
08:25-08:30,FE-6,Vision Questionnaire,,,,,
08:30-08:50,FE-6,Work Prep,,,,,
08:40-08:55,FE-5,OH - Ocular Health Tonometry Setup,,,,,
08:50-09:05,FE-6,Ocular Health (OH) Blood Pressure Operations,,,,,
08:55-09:25,CDR,S/G1 comm system test with MCC-H audio monitoring. Tagup with specialists,,,,,
08:55-09:00,FE-5,OH - Blood Pressure Operations Assistance,,,,,
09:00-09:20,FE-5,OH - Ocular Health Tonometry Test - CMO,,,,,
09:05-09:20,FE-6,Ocular Health (OH) Tonometry Ops - Test Subject,,,,,
09:20-10:40,FE-5,ARED Exercise,,,,,
09:20-09:35,FE-6,Private Psychological Conference,,,,,
09:25-10:55,CDR,Replacement of БИТС2-12 ЛКА1А device (Removal of the failed/installation of the new device). Tagup with specialists,,,,,
09:35-09:45,FE-6,Stow after Tonometry Test,,,,,
09:45-10:45,FE-6,CEVIS Exercise,,,,,
10:40-11:25,FE-5,CIR Hardware Assembly,,,,,
10:45-12:15,FE-6,ARED Exercise,,,,,
11:10-12:10,CDR,"БД-2 Exercise, Day 4",,,,,
11:25-11:50,FE-5,MDCA - Preparation,,,,,
,TIME,,CREWCDRFE-5FE-6CDRFE-5CDRFE-5FE-6CDRFE-5FE-5FE-6CDRFE-6FE-5FE-5FE-5CDRFE-5FE-6FE-5FE-5FE-5FE-5FE-5FE-5CDRFE-6FE-6FE-6CDR.CDR,,,"ACTIVITYIVA - Reading Exercise Clothes ReminderReview Urine Sample Collection ReminderMorning InspectionIVA - Reading Routine Clothes ReminderPROK - Urine Sample CollectionMorning Inspection. Laptop RS1(2) RebootLaptop RSS2 Reboot / r/g 1009, step 1HRF – Urine Sample CollectionPost-sleepPost-sleepHRF- Sample Placement in MELFIHRF-F/BLD- Experiment OpsHRF-Blood Sample CollectionBREAKFAST. SM ПСС (Caution & Warning Panel) TestBREAKFASTMorning InspectionPost-sleepHRF – Centrifuge ConfigWeekly Housekeeping",
,06:00-06:05,,,,,,
,06:00-06:05,,,,,,
,06:00-06:10,,,,,,
,06:05-06:10,,,,,,
,06:05-06:10,,,,,,
,,,,,,,
,06:10-06:20,,,,,,
,,,,,,,
,06:10-06:30,,,,,,
,06:10-06:40,,,,,,
,06:20-06:45,,,,,,
,06:30-06:35,,,,,,
,06:35-07:05,,,,,,
,06:40-06:55,,,,,,
,06:45-07:30,,,,,,
,06:55-07:45,,,,,,
,07:05-07:15,,,,,,
,07:15-07:25,,,,,,
,07:25-07:35,,,,,,
,,,,,,,
,,,"SM Ventilation Subsystem Preventive Maintenance, Group E",,,,
,,,FGB ЦВ2 Fan CleaningInspection of Air Conditioner,,,,
,07:30-10:30,,,,,,
,,,,,,,
,БМП fan greed cleaningPost-sleepWeekly HousekeepingBREAKFASTHRF- Blood Tube removal and Centrifuge power offHRF- Sample Placement in MELFIBREAKFASTSpecial Private ConferenceWeekly HousekeepingOn MCC Go VOZDUKH activationCGBA Status Check and MaintenanceHRF – Urine Sample CollectionHRF- Sample placement in MELFIVELO-3 ExerciseLUNCHСОЖ Maintenance,,,,,,
,07:35-07:55,,,,,,
,07:45-10:45,,,,,,
,07:55-08:05,,,,,,
,08:05-08:10,,,,,,
,08:10-08:15,,,,,,
,08:15-08:55,,,,,,
,09:40-09:55,,,,,,
,09:55-12:55,,,,,,
,10:30-11:10,,,,,,
,10:45-10:50,,,,,,
,10:50-11:10,,,,,,
,11:10-11:15,,,,,,
,12:00-13:00,,,,,,
,13:00-14:00,,,,,,
,14:00-14:40,,,,,,
TIME,CREW,,ACTIVITY,,,,
06:00-06:10,CDR,Morning Inspection. Laptop RS1(2) Reboot  Laptop RSS2 Reboot,,,,,
06:00-06:10,"FE-5, FE-6",Morning Inspection,,,,,
06:10-06:40,.,Morning Inspection,,,,,
06:40-07:30,CDR,BREAKFAST. SM ПСС,,,,,
06:40-07:30,"FE-5, FE-6",BREAKFAST,,,,,
07:30-07:35,FE-6,ISERV- Opening Window Shutter,,,,,
10:25-11:25,FE-6,T2 Exercise,,,,,
11:20-11:35,CDR,Private Family Conference (Ku+S-band),,,,,
11:25-12:35,FE-5,T2 Exercise,,,,,
12:00-13:00,CDR,"VELO Exercise, Day 1",,,,,
12:55-13:00,FE-5,CUBESAT - Hardware Photo,,,,,
13:00-14:00,.,LUNCH,,,,,
14:00-14:40,CDR,"СОЖ Maintenance. SM and FGB СВО, СГО, АСУ СПКУ Counter, POTOK Air Purification System Data Calldowns",,,,,
14:00-14:15,FE-5,JRNL - Journal Entry,,,,,
14:35-14:50,FE-5,Private Family Conference,,,,,
17:00-18:30,CDR,"БД-2 Exercise, Day 1",,,,,
17:00-18:20,FE-5,ARED Exercise,,,,,
18:45-19:00,CDR,Daily Planning Conference (S-band),,,,,
19:15-19:40,FE-6,Pre-sleep,,,,,
19:30-21:20,CDR,Pre-sleep,,,,,
19:30-21:30,FE-5,Pre-sleep,,,,,
19:40-19:55,FE-6,Private Family Conference,,,,,
19:55-21:30,FE-6,Pre-sleep,,,,,
21:20-21:25,CDR,IVA - Reading Routine Clothes Reminder,,,,,
21:25-21:30,CDR,IVA - Reading Exercise Clothes Reminder,,,,,
21:30-06:00,.,SLEEP,,,,,
,,Preparation of reports for Roscosmos site,,,,,
Task List,CDR,,,,,,
,,ECON-M. Observations and Photography,,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:05,CDR,IVA – reading of reminder on casual wear,,,,,
06:00-06:05,FE-5,Reminder reading,,,,,
06:00-06:05,FE-6,"REMINDER for ""Skin B"" experiment",,,,,
06:05-06:10,CDR,IVA - reading of reminder on exercise wear,,,,,
06:05-06:10,FE-5,Morning inspection,,,,,
06:05-06:25,FE-6,CCP panel – cable routing and testing,,,,,
,,Morning inspection.,,,,,
,,Laptop RS1(2) reboot,,,,,
06:10-06:20,CDR,,,,,,
,,Laptop RSS2 reboot,,,,,
,,SM Caution and Warning Panel test,,,,,
06:10-06:40,FE-5,Post-sleep,,,,,
06:20-06:50,CDR,Post-sleep,,,,,
06:25-06:50,FE-6,Post-sleep,,,,,
06:40-07:20,FE-5,Breakfast,,,,,
06:50-07:30,"CDR, FE-6",Breakfast,,,,,
07:20-07:30,FE-5,USOS window shutters close,,,,,
07:30-07:45,.,DPC (S-band),,,,,
07:45-08:15,CDR,Work prep,,,,,
07:45-07:55,FE-5,WRS – water sample analysis,,,,,
07:45-07:55,FE-6,Work prep,,,,,
07:55-08:10,"FE-5, FE-6",Work prep,,,,,
07:55-08:15,FE-6,RWS config to observe DRAGON rendezvous,,,,,
08:10-09:20,FE-5,Exercise CEVIS,,,,,
08:15-08:45,CDR,URAGAN. Observation and phtography,,,,,
08:15-08:20,FE-6,Camera install to feed video to LAB RWS monitor 3,,,,,
08:20-08:35,FE-6,Cupola Minicam config to support Dragon docking,,,,,
08:50-10:45,FE-6,DRAGON. Arriving to R-bar,,,,,
09:00-09:10,CDR,S/G1 comm check with Baikonur,,,,,
,,"KONTROL. Switching of “Индикатор-МКС"" science hardware measurement",,,,,
09:10-09:25,CDR,,,,,,
,,modes Tagup if rqd,,,,,
09:20-10:45,FE-5,Dragon – arriving to R-bar,,,,,
,,"ПФ1, ПФ2 dust filters replacement and В1,B2 fan grill cleaning in MRM2",,,,,
09:25-10:15,CDR,"(ФГБ1ПГО_4_419_1, Zone  28Б container. Removed items – for",,,,,
,,disposal. Update IMS),,,,,
10:15-11:15,CDR,Location preparatiaon for ТБУ-В thermostat install,,,,,
10:45-11:20,"FE-5, FE-6",Dragon – SSRMS capture,,,,,
11:20-11:40,FE-5,Dragon – repress from Node 2 and leak check,,,,,
11:20-11:35,FE-6,CBCS – camera install on Node 2 nadir hatch and power up,,,,,
11:25-12:55,CDR,ФУ БД-2 -2,,,,,
TIME,CREW,ACTIVITY,,,,,
06:00-06:05,"CDR, FE-4",Acoustic dosimeter installation reminder review,,,,,
06:00-06:10,FE-1,Morning inspection. Laptop RS1(2) reboot,,,,,
06:00-06:10,FE-2,Morning inspection. Laptop RSS2 reboot,,,,,
06:00-06:05,"FE-5, FE-6",IVA – clothing reminder review,,,,,
06:05-06:10,CDR,Skin B experiment limitations reminder review,,,,,
06:05-06:15,FE-4,Morning inspection. SM ПСС test,,,,,
06:05-06:10,"FE-5, FE-6",IVA – PE clothing reminder review,,,,,
06:10-06:15,CDR,Morning inspection.,,,,,
06:10-06:25,FE-1,Urinalysis,,,,,
06:10-06:55,FE-2,Post-sleep,,,,,
06:10-06:15,FE-5,ARED PE Photo/Video ops reminder reading,,,,,
06:10-06:15,FE-6,REMINDER- reading,,,,,
06:15-06:40,CDR,Post-sleep,,,,,
06:15-06:25,FE-4,Post-sleep,,,,,
06:15-06:25,"FE-5, FE-6",Morning inspection.,,,,,
06:25-06:50,FE-1,Post-sleep,,,,,
06:25-06:40,FE-4,Urinalysis,,,,,
06:25-06:55,FE-5,Post-sleep,,,,,
06:25-06:40,FE-6,Post-sleep,,,,,
06:40-07:30,CDR,Breakfast,,,,,
06:40-06:50,FE-4,Post-sleep,,,,,
06:40-06:55,FE-6,Urinalysis,,,,,
06:50-07:30,"FE-1,FE-4",Breakfast,,,,,
06:55-07:10,FE-2,Urinalysis,,,,,
06:55-07:45,FE-5,Breakfast,,,,,
06:55-07:10,FE-6,Post-sleep,,,,,
07:10-07:20,FE-2,URISIS hardware stow,,,,,
07:10-08:00,FE-6,Breakfast,,,,,
07:20-08:00,FE-2,Breakfast,,,,,
07:30-08:00,"CDR, FE-1, FE-4",Work prep,,,,,
07:45-08:00,FE-5,Work prep,,,,,
08:00-08:25,.,DPC (S-band),,,,,
08:25-08:45,CDR,Acoustic dosimeter placement,,,,,
08:25-08:45,FE-1,"Routine maintenance of SM RODNIK tank [КВ], [КН] & [КД] valves",,,,,
08:25-08:45,FE-2,Work prep,,,,,
08:25-09:05,FE-4,NAPOR-mini РСА. Prep and start of file transfer. Tagup,,,,,
08:25-08:40,FE-5,Work prep,,,,,
