0,1,2,4
06:50-06:55,CDR,Hematocrit. Equipment stow,
06:55-07:45,BREAKFAST,,
07:40-08:10,FE-1,Prep for Work,
07:40-08:05,FE-2,SLEEP - data downlink,
07:45-08:00,CDR,БМП Ф2 Absorption Cartridge Regeneration (start),
08:00-08:20,Testing КВД (Pressure Equalization Valve) from DC1 ПОВ (EVA Support Panel),,
08:05-08:20,FE-2,Prep for Work,
08:15-08:20,FE-1,Comm config from DC1,
08:20-08:35,.,Daily Planning Conference (S-band),
08:35-09:05,.,Kazbek Fit Check,
09:05-09:35,FE-1,DC1 Config for EVA. Deactivation of Lulin-5 and transfer of Phantom and Lulin-5,
09:05-10:35,FE-2,Physical Exercise (RED),
09:05-09:35,CDR,"Replacing Urine Receptacle (МП) #0380171, (СМ1РО_1_139_1, b/c 00045062R)and Filter-Insert (Ф-В) #605072 (СМ1РО_1_138_1, in bag 0570069, b/c00044339R) in АСУ",
09:35-11:35,"CDR, FE-1",Soyuz Orbital Compartment Emergency Suited Ingress Training. Tagup withspecialists (S-band),
10:35-11:35,FE-2,Physical Exercise (CEVIS),
11:35-12:35,FE-1,Physical Exercise (CEVIS + RED),
,CDR,Physical Exercise (VELO),
11:35-11:45,FE-2,Sleep - Initialization,
11:45-12:05,ТЕРС transfer,,
12:05-12:35,Crew time for ISS adaptation and orientation,,
12:35-13:35,.,LUNCH,
13:35-13:40,FE-1,Restore nominal comm config,
13:35-13:45,CDR,PAO Hardware Setup,
13:45-14:05,"CDR, FE-1","TV-Greetings to M. Germashevski, the first Polish cosmonaut, on the 30thanniversary of his flight / (S+Ku-band)",
13:50-14:05,FE-2,Start Filling CWC,
14:05-14:35,Crew time for ISS adaptation and orientation,,
14:05-15:05,"CDR, FE-1",Installation of US add-on hardware on Orlan-M and photography,
14:35-14:50,FE-2,Terminate Filling CWC,
14:50-14:55,Inspection of Columbus RGSH hardware,,
14:55-15:10,RED inspection and access evaluation,,
15:05-15:20,CDR,Private Medical Conference (S + Ku-band),
15:05-15:25,FE-1,Removal of quick-release screw clamps from DC1,
15:10-15:25,FE-2,SLM Setup,
15:20-16:50,CDR,"Physical Exercise (TVIS), day 2",
15:25-17:25,FE-2,US SLM: setup and measurements,
15:25-15:45,FE-1,IMS Update,
15:55-16:10,Private Medical Conference (S + Ku-band),,
16:10-16:40,Prep for Work,,
16:40-18:10,"Physical Exercise (TVIS), day 2",,
16:50-17:00,CDR,"Set up 825М3 pack  No. 1265570173 (ФГБ1ПГО_4_422_1,  b/c 00046460R) forcharge. Start charge",
17:25-17:40,FE-2,SLM data transfer to MEC,
17:40-17:55,Private Medical Conference (S + Ku-band),,
17:55-18:15,CEVIS monthly maintenance,,
18:10-18:50,FE-1,СОЖ Maintenance,
18:10-18:45,CDR,Prep for Work,
18:15-18:50,FE-2,,
18:45-18:50,CDR,"Transfer of TVIS, RED, and HRM data to MEC",
18:50-19:05,,Daily Planning Conference (S-band),
19:05-19:30,,Prep for Work,
19:30-20:00,,DINNER,
20:00-20:15,,Daily Food Prep,
20:15-20:35,,Crew Conference with Astronaut Office Management (S-band),
20:35-21:30,FE-2,Pre-sleep,
20:35-21:20,FE-1,,
20:35-20:50,CDR,БМП Ф2 Absorption Cartridge Regeneration (termination),
20:50-21:30,Pre-sleep,,
21:20-21:30,FE-1,SONOCARD. Experiment Start,
21:30-06:00,,SLEEP,
Task List,"CDR, FE-1",Expedition-16 Food Ration Containers prep for disposal (Food Ration Containerrepack),
GMT,CREW,ACTIVITY,
10:30-10:40,,Morning Inspection,
10:40-11:10,Post-sleep,,
11:10-12:00,BREAKFAST,,
12:00-12:30,Prep for Work,,
12:30-12:45,Daily Planning Conference (S-band),,
12:45-13:00,FE-1,Verify ИП-1 Flow Meter Positions,
12:45-13:05,FE-2-17,ISS Crew Adaptation,
12:45-13:20,CDR,Water Sample Collection from Water supply system (for return onSTS-124),
12:45-13:05,FE-2,Japanese Pressurized Module (JPM) Fine Leak Check Termination,
13:00-13:05,FE-1,Video Distribution Subsystem (VDS) Video Tape Recorder (VTR)Tape Exchange,
13:05-14:20,"FE-2, FE-2-17",Carbon Dioxide Removal Assembly (CDRA) Bed 202 R&R,
13:20-13:30,"CDR, FE-1",Tagup with a Profilaktika (Countermeasures) experiment specialist(VHF),
13:30-15:30,FE-1,АСУ МНР-НС PUMP-SEPARATOR R&R. Tagup with specialists (S-band),
13:30-15:30,CDR,Inspection and photography of ISS RS windows for defects. Tagupwith specialists at the beginning of activity (5 min) (S-band),
14:20-15:45,"FE-2, FE-2-17",Handover,
15:30-16:30,FE-1,"Physical Exercise (VELO + RED), Day 2",
15:45-16:45,CDR,Physical Exercise (CEVIS),
15:45-16:30,FE-2,Post-EVA DCS 760 camera reconfig,
15:45-16:00,FE-2-17,ISS Crew Adaptation,
16:00-17:00,LUNCH,,
16:30-18:00,FE-1,Node 2 AFT Intermodule Ventilation (IMV) Assembly Install,
16:30-17:15,FE-2,Japanese Pressurized Module (JPM) Channel B Initial Activation.,
16:45-17:45,CDR,LUNCH,
17:00-17:45,FE-2-17,Start N2 transfer from Orbiter to ISS,
17:15-18:15,FE-2,LUNCH,
17:45-18:15,"CDR, FE-2-17",Prep for DOUG s/w review,
18:00-19:00,FE-1,LUNCH,
18:15-19:40,"FE-2, FE-2-17",Handover,
18:15-18:35,CDR,АК-1М setup for air sample collection in JPM,
19:10-19:30,FE-1,РБО-3-AST MATRIOSHKA-R. АСТ spectrometer and memory cardhealth check,
19:15-20:45,CDR,"Physical Exercise (TVIS), day 2",
19:40-19:55,FE-2-17,CMS Introduction,
19:40-20:40,FE-2,Physical Exercise (CEVIS),
19:45-20:30,FE-1,SODF Joint Mission Book Transfer,
19:55-21:35,FE-2-17,ISS Crew Adaptation,
20:30-22:00,FE-1,"Physical Exercise (TVIS), day 2",
20:40-21:40,FE-2,Physical Exercise (RED),
20:45-20:50,"CDR, MS2",JPM Hatch Open,
20:50-21:05,CDR,Air sample collection using АК-1М in JPM,
21:20-21:40,IMS Update,,
21:35-21:50,FE-2-17,Private Medical Conference (S-band),
21:40-21:50,CDR,BAR. Kelvin-video charging (start),
21:40-21:55,FE-2,CTB Relocate,
21:50-22:25,CDR,Evening Work Prep,
21:50-22:05,FE-2-17,ISS Crew Adaptation,
21:55-22:25,FE-2,Equipment setup,
22:00-22:05,FE-1,Transfer TVIS/RED/CEVIS/HRM data to MEC,
22:05-22:25,FE-2-17,Start Filling CWC from the Lab Condensate Tank,
22:05-22:45,FE-1,СОЖ Maintenance,
22:25-23:25,"CDR,FE-2-17",EVA2 - procedure review,
22:25-23:00,FE-2,Thermal Control Assembly (TCA) M Manual Accumulator Valve Open,
22:45-23:45,FE-1,Evening Work Prep,
23:00-23:45,FE-2,Evening Work Prep,
23:25-23:40,FE-2-17,Terminate filling CWC from Lab Condensate Tank,
23:25-23:45,CDR,Evening Work Prep,
23:40-23:45,"FE-2, FE-2-17",DCS battery charging,
23:45-00:00,,Daily Planning Conference (S-band),
00:00-00:30,DINNER,,
00:30-01:00,Daily Food Prep,,
01:00-02:00,Pre-sleep,,
02:00-10:30,SLEEP,,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning Inspection,
06:10-06:40,CDR,Post-sleep,
06:10-06:25,FE-2,,
06:10-06:25,FE-1,Biochemical urine test,
06:25-06:40,FE-2,,
06:25-06:55,FE-1,Post-sleep,
06:40-06:45,FE-2,LAB Window Shutter Closure,
06:40-06:55,CDR,Biochemical urine test,
06:45-07:00,FE-2,Post-sleep,
06:55-07:45,"CDR, FE-1",BREAKFAST,
07:00-07:50,FE-2,,
07:45-07:55,"CDR, FE-1",Prep for Work,
07:50-07:55,FE-2,,
07:55-08:10,,Daily Planning Conference (S-band),
08:10-08:20,"CDR, FE-1",Prep for Work,
08:10-08:30,FE-2,,
08:20-08:55,FE-1,Replacing Suit #27 БРТА (Space Suit Telemetry Unit),
08:20-08:55,CDR,Replacing Suit #26 БРТА (Space Suit Telemetry Unit)EVA Prep Comm Reconfig,
08:30-08:40,FE-2,Terminate EMU Metox Regeneration,
08:50-10:20,Physical Exercise (RED),,
08:55-09:15,FE-1,DC1 БСС (Orlan Interface Unit) Checkout,
08:55-09:15,CDR,ПхО БСС Checkout,
09:15-09:35,"CDR, FE-1",EVA Equipment Setup,
09:35-10:35,Orlan and БСС Cooling Loop Separation in DC1,,
10:20-11:20,FE-2,Physical Exercise (CEVIS),
10:35-11:35,CDR,Orlan and БСС (Suit #25) Cooling Loop Separation in ПхО,
10:35-12:35,FE-1,COUNTERMEASURES (PROFILAKTIKA). Cycle Ergometer Experimentw/assistance. Tagup with specialists (S-band),
11:20-12:35,FE-2,Inspection of Condensate Water Separator Assembly (CWSA),
11:35-12:05,CDR assists,COUNTERMEASURES (PROFILAKTIKA). Cycle Ergometer Experimentw/assistance. Tagup with specialists (S-band),
12:35-13:35,,LUNCH,
13:35-14:25,FE-2,Reconfiguration of Solution Crystallization Observation Facility,
13:35-14:55,"CDR, FE-1",Orlan Replaceable Elements Ops,
14:25-14:55,FE-2,On-Orbit Installed Handrail and Long Duration Foot Restraints RetrievalFrom JLP,
14:55-15:45,FE-1,Pille dosimeter readings dump,
14:55-15:35,FE-2,JPM Hard Dummy Panel Retrieval from JLP1FS2,
14:55-15:45,CDR,"Replacing filters in FGB dust collectors ПС1, ПС2 (ФГБ1ПГО_2_224_1",
,,Bag 361. Update the IMS),
15:35-16:25,FE-2,Hard panel assembly before installation,
15:50-17:50,CDR,COUNTERMEASURES (PROFILAKTIKA). Cycle Ergometer Experimentw/assistance. Tagup with specialists (S-band),
16:25-16:35,FE-2,Installation of hard panel,
16:30-17:00,FE-1 assists,COUNTERMEASURES (PROFILAKTIKA). Cycle Ergometer Experimentw/assistance. Tagup with specialists (S-band),
16:35-16:40,FE-2,Battery Stowage Assembly (BSA) Battery Recharge Terminate,
16:40-17:15,Start BSA battery charge,,
17:00-17:25,FE-1,SM and FGB air sampling using АК-1М sampler,
17:15-17:25,FE-2,GSC ops,
17:25-18:05,FE-1,"Filling (separation) of EDV [KOB] for Elektron / Lid #852, #854 (ФГБПГО_4_404_1)",
17:25-18:25,FE-2,Crew time for ISS adaptation and orientation,
17:50-17:55,CDR,"Transfer of TVIS, RED, and HRM data to MEC",
17:55-18:15,IMS Update,,
18:05-18:45,FE-1,СОЖ Maintenance,
18:15-19:00,CDR,Evening Work Prep,
18:25-19:00,FE-2,,
18:45-19:00,FE-1,,
19:00-19:15,,Daily Planning Conference (S-band),
19:15-19:30,Evening Work Prep,,
19:30-20:00,DINNER,,
20:00-20:30,Daily Food Prep,,
20:30-21:30,Pre-sleep,,
21:30-06:00,SLEEP,,
Task List,"CDR,FE-1",Expedition-16 Food Ration Containers prep for disposal (Food RationContainer repack),
GMT,,CREW,ACTIVITY
10:30-10:40,,,Morning Inspection
10:40-11:10,,,Post-sleep
11:10-12:00,,,BREAKFAST
12:00-12:15,,,Prep for Work
12:15-12:30,,,Daily Planning Conference (S-band)
12:30-13:30,,FE-2,Physical Exercise (TVIS)
12:30-12:45,,"CDR, FE-2-17",Prep for Work
12:40-13:40,,FE-1,MATRYOSHKA-R. BUBBLE-dosimeter initialization and exposure positioning
12:45-13:00,,FE-2-17,Private Medical Conference (S + Ku-band)
12:45-12:55,,CDR,Connect Internal Wireless Integrated System (IWIS) Accelerometer Cable
12:55-13:10,,,
13:00-13:30,,FE-2-17,ISS Crew Adaptation
13:30-14:20,,,
13:30-13:40,,FE-2,Centerline Berthing Camera System (CBCS) Power up
13:40-13:50,,CDR,PAO hardware setup
13:40-16:10,,FE-2,Japanese Logistics Pressurized Module (JLP) Vestibule Configuration for Demate
13:50-13:55,,CDR,HAM radio session set up
13:55-14:05,,"FE-1, CDR",HAM radio session
14:10-15:10,,CDR,Tagup with specialists as necessary (S-band)
14:10-14:30,,FE-1,MATRYOSHKA-R. Monitoring Lulin-5 Readings
14:20-14:55,,FE-2-17,TCA MTL Accumulator Inlet Manual Valve Close
14:30-16:30,,FE-1,BAR. Experiment Ops. Tagup with specialists (S-band)
14:55-15:45,,FE-2-17,TCS2 Rack Rotate Up
15:10-16:10,,CDR,Restore nominal ВТК2 Condenser heat exchanger fan attachment.. Tagup withspecialists as necessary (S-band)
15:45-16:05,,FE-2-17,ISS Crew Adaptation
16:05-16:10,,,
16:10-17:25,,FE-2,Japanese Logistics Pressurized Module (JLP) Vestibule Depressurization
16:10-17:00,,FE-2-17,Release Node 2 and Maneuver to Japanese Logistics Pressurized Module (JLP)
16:10-16:30,,CDR,PAO Event (S + Ku-band)
16:30-17:30,,"FE-1, CDR",LUNCH
17:00-18:00,,FE-2-17,
17:25-17:45,,FE-2,Water Delivery System (WDS) Recharge
17:30-19:00,,FE-1,BAR. Experiment Ops. Tagup with specialists (S-band)
17:45-18:10,,FE-2,Japanese Logistics Pressurized Module (JLP) Vestibule Depressurization
18:00-18:10,,FE-2-17,JLP grapple
18:10-19:10,,FE-2,LUNCH
18:10-18:55,,FE-2-17,Node 2 Common Berthing Mechanism (CBM) Demate
18:15-18:45,,CDR,DIATOMEA. Ocean Observation
18:55-19:05,,FE-2-17,Japanese Logistics Pressurized Module (JLP) Unberthing
19:00-19:15,,FE-1,Verify ИП-1 Flow Meter Positions
19:00-19:15,,CDR,"IRIDIUM phone charging setup, start charge"
19:05-19:35,,FE-2-17,JLP Relocation
19:25-20:05,,FE-1,"Filling EDV [KOB] for Elektron from CWC 1075, 1043"
19:30-19:35,,CDR,IRIDIUM phone charging - status check
19:35-19:55,,FE-2-17,JLP Installation
19:50-20:20,,FE-2,Connecting urine tanks
19:50-19:55,,CDR,IRIDIUM phone charging - status check
19:55-20:10,,FE-2-17,JLP Common Berthing Mechanism (CBM) First Stage Capture
20:05-20:45,,FE-1,СОЖ Maintenance
20:10-20:15,,FE-2-17,JLP Limp mode
20:10-20:15,,CDR,IRIDIUM phone charging - status check
20:15-20:45,,FE-2-17,JLP Common Berthing Mechanism (CBM) Second Stage Capture and BoltAcquisition
20:15-20:25,,CDR,"IRIDIUM phone charging - terminate charge, cleanup"
20:20-20:40,,FE-2,Recharge the WDS with water
20:25-20:45,,CDR,IMS Update
20:40-20:45,,FE-2,Nitrogen Transfer Termination
20:45-22:15,,CDR,"Physical Exercise (TVIS), day 4"
20:45-21:00,,FE-2,Evening Work Prep
20:45-22:15,,FE-1,Physical Exercise (RED)
20:45-20:50,,FE-2-17,JLP: SSRMS brakes activation
20:50-21:15,,,
21:00-21:30,,FE-2,Remove Centerline Berthing Camera System (CBCS) from the Window
21:15-21:30,,FE-2-17,Questionnaire - first journal entry
21:30-21:40,,,
21:30-21:55,,FE-2,JPL leak check
21:45-22:00,,FE-2-17,CMS and RED System Introduction
21:55-22:30,,FE-2,JPL vestibule leak check
22:00-22:20,,FE-2-17,Prep for Work
22:15-22:20,,FE-1,Transfer TVIS/RED/CEVIS/HRM data to MEC
22:15-23:15,,CDR,Evening Work Prep
22:20-23:15,,FE-1,
22:20-22:35,,FE-2-17,Private Family Conference (S + Ku-band)
22:30-23:00,,FE-2,Prep for Work
22:35-23:15,,FE-2-17,Evening Work Prep
23:00-23:15,,FE-2,JLP leak check - termination
23:15-23:30,,,Daily Planning Conference (S-band)
23:30-00:00,,,DINNER
00:00-00:30,,,Daily Food Prep
00:30-01:30,,,Pre-sleep
01:30-10:00,,,SLEEP
GMT,CREW,ACTIVITY,
08:00-08:10,"CDR, FE-2",Morning Inspection,
,FE-1,SONOCARD. Experiment Closeout ops,
08:00-08:05,,SDBI Experiment,
08:10-08:40,"CDR, FE-2",Post-sleep,
08:10-08:20,FE-1,Morning Inspection,
08:20-08:50,Post-sleep,,
08:40-09:30,"CDR, FE-2",BREAKFAST,
08:50-09:40,FE-1,,
09:30-10:00,"CDR, FE-2",Prep for Work,
09:40-10:00,FE-1,,
10:00-10:15,,Daily Planning Conference (S-band),
10:15-10:35,FE-2,PMA2 depress,
10:15-10:25,FE-1,Prep for Work,
10:25-10:40,SONOCARD. Copy Data to RSE-MED Laptop,,
10:40-12:25,"Progress 364 transfer and IMS ops / Remove БРТА (Space Suittelemetry unit) #0850007, b/c 00045687R, stow on FGB panel 112",,
11:15-11:45,CDR,Post-Departure Thruster Config for PMA2 ops,
11:25-11:45,FE-2,Photo / TV,
11:50-12:20,PMA2 depress – Part 1,,
12:25-12:50,"CDR, FE-1","TV Congratulations on the Anniversary of the Telecommunication SystemsOperation Complex in Baikonur. TV greetings to participants of auto racing(То=12:26, Т1, Т2, Т3 activation from СПП)",
12:25-12:45,FE-2,BPSMU stow,
12:45-12:55,Node 2 Video Distribution System (VDS) Cap Removal,,
12:50-13:35,CDR,Physical Exercise (RED),
12:50-14:10,FE-1,Physical Exercise (TVIS) day 1,
13:05-13:20,FE-2,PMA2 depress - Part 2,
13:25-13:45,Start Filling CWC from the Lab Condensate Tank,,
13:40-14:10,CDR,Trash transfer from SM to ATV,
13:50-14:10,FE-2,PMA2 depress - Part 3,
14:10-15:10,,LUNCH,
15:10-17:10,CDR,Progress 364 transfer and IMS ops,
15:10-15:50,FE-1,Filling EDV [KOB] for Elektron from CWC 1043,
15:10-15:25,FE-2,Terminate filling CWC from Lab Condensate Tank,
15:50-16:30,FE-1,СОЖ Maintenance,
16:00-16:10,FE-2,ANITA - troubleshooting,
16:25-16:40,Begin METOX regeneration,,
16:30-17:10,FE-1,Post-EVA Airlock Reconfig,
16:40-18:10,FE-2,Physical Exercise (CEVIS),
17:10-18:10,FE-1,Physical Exercise (VELO + RED) day 1,
17:10-17:15,CDR,Restore nominal comm config,
17:15-17:35,IMS Update,,
17:35-19:05,Physical Exercise (TVIS) day 1,,
18:10-19:10,FE-2,Physical Exercise (RED),
18:10-19:00,FE-1,MATRYOSHKA-R. BUBBLE-dosimeter: detector retrieval and readouts,
19:00-19:15,Verify ИП-1 Flow Meter Positions,,
19:05-19:30,CDR,Daily Food Prep,
19:10-19:15,FE-2,Transfer TVIS/RED/CEVIS/HRM data to MEC,
19:15-19:30,"FE-1, FE-2",Daily Food Prep,
19:30-19:45,,Daily Planning Conference (S-band),
19:45-20:00,"FE-1, FE-2",Daily Food Prep,
19:45-20:25,CDR,DINNER,
20:00-20:30,"FE-1, FE-2",,
20:25-21:20,CDR,Pre-sleep,
20:30-21:30,"FE-1, FE-2",,
21:20-21:30,CDR,SONOCARD,
21:30-06:00,,SLEEP,
GMT,CREW,ACTIVITY,
09:30-09:40,,Morning Inspection,
09:40-10:10,"FE-2, FE-2-17",Post-sleep,
09:40-10:00,"CDR, FE-1",,
10:00-10:15,"CDR, FE-1",Daily planning conference (VHF),
10:10-11:00,FE-2,BREAKFAST,
10:10-10:55,FE-2-17,,
10:15-10:25,"CDR,FE-1",Post-sleep,
10:25-11:15,"FE-1, CDR",BREAKFAST,
10:55-11:20,FE-2-17,EVA Hygiene Break/Prebreathe,
11:00-11:30,FE-2,Prep for Work,
11:15-11:35,CDR,,
11:15-11:45,FE-1,,
11:20-12:55,FE-2-17,EVA Prep,
11:35-11:50,CDR,Regeneration of БМП Ф2 Absorption Cartridge (start),
11:40-12:15,FE-2,Node 2 MTL Sample collection for return,
11:45-12:05,FE-1,Cleaning БВН (Heater Fan ) Screen in Soyuz,
11:50-11:55,CDR,Radio deactivation in SM,
11:55-12:55,"SM ПФ1-4 dust filter cartridge replacement (ФГБ1ПГО_2_224_1, bag352-2 (b/c00037761R ) or 354-5( b/c 00038529R), 0.5 CTB1050 ( b/c003932J). Update IMS)",,
12:05-12:20,FE-1,Verify ИП-1 Flow Meter Positions,
12:15-12:50,FE-2,Node 2 MTL Sample collection for return,
12:50-13:50,Physical Exercise (CEVIS),,
12:55-13:10,"CDR, FE-2-17",EMU purge,
13:00-14:30,FE-1,"Physical Exercise (TVIS), day 2",
13:10-14:00,"CDR, FE-2-17",Prebreathe in EMU,
13:50-14:35,FE-2,Microbial Air Sampler (MAS) Kit Sample Collection,
14:00-14:30,FE-2-17,Crew Lock Depress,
14:05-14:30,CDR,,
14:30-16:30,FE-1,BAR. Experiment Ops. Tagup with specialists as necessary (S-band),
14:35-16:30,"FE-2, FE-2-17",Handover,
15:10-16:10,CDR,Physical Exercise (CEVIS),
16:10-16:30,IMS Update,,
16:30-17:30,,LUNCH,
17:30-17:45,"CDR, FE-2-17",Respiratory support pack checkout,
17:30-18:05,FE-2,Surface Sample Kit (SSK) Collection/Incubation,
17:30-18:10,FE-1,"СОЖ Maintenance. СВО, СП, and POTOK Air Purification System datadownlink",
17:45-19:35,CDR,Functional test of СУДН Pilot’s Sight (ВП-2) and PUMA portable zoomsight.Tagup with specialists as necessary (S-band),
17:45-18:00,FE-2-17,Questionnaire - journal entry (FE-2),
18:00-18:05,Configuration for EMU Glove Photography,,
18:05-19:15,"FE-2, FE-2-17",Handover,
18:15-19:45,FE-1,"BAR. Experiment Ops. Tagup with specialists (as necessary, S-band )",
19:15-20:15,FE-2,Physical Exercise (RED),
,FE-2-17,Physical Exercise (CEVIS),
19:40-21:10,CDR,"Physical Exercise (TVIS), day 2",
20:15-21:15,FE-1,Physical Exercise (CEVIS),
20:15-20:45,"FE-2, FE-2-17",Handover,
20:45-21:10,Compound Specific Analyzer- Combustion Products (CSA-CP) CSA-O2Sensor Calibration,,
21:10-22:10,FE-2,Prep for Work,
21:10-21:15,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,
,FE-2-17,Node 2 Common Video Interface Unit (CVIU) Cap InstallationVerification,
21:15-22:15,"FE-1, FE-2-17",Prep for Work,
21:15-22:00,CDR,,
22:00-22:15,CDR,Pre-sleep,
22:10-22:15,FE-2,EVA photo downlink,
22:15-22:30,,Daily Planning Conference (S-band),
22:30-23:00,,Daily Food Prep,
23:00-23:30,,DINNER,
23:30-23:45,CDR,Pre-sleep,
23:30-00:30,"FE-2-17, FE-1,FE-2",,
23:45-00:00,CDR,БМП Ф2 Absorption Cartridge Regeneration (termination),
00:00-00:30,Pre-sleep,,
00:30-09:00,.,SLEEP,
GMT,CREW,ACTIVITY,
06:00-06:10,,Morning Inspection,
06:10-06:20,FE-1,Post-sleep,
06:10-06:30,FE-2,,
06:10-06:20,CDR,Calf volume measurement,
06:20-06:30,FE-1,Calf volume measurement,
06:20-06:40,CDR,Post-sleep,
06:30-06:40,FE-2,"Calf measurement (use measuring device from kit ИЗОГ #85,СМ1РО_2_MedLocker_cont.3)",
06:30-06:40,FE-1,Post-sleep,
06:40-07:30,,BREAKFAST,
07:30-07:45,Daily Planning Conference (S-band),,
07:45-07:55,Post-sleep,,
07:55-08:05,Prep for Work,,
08:05-08:20,ISS Crew and ГОГУ (RSA Flight Control Team) Weekly Conference (S-band),,
08:20-08:40,CDR,Prep for Work,
08:20-08:35,FE-1,Regeneration of БМП Ф1 Absorption Cartridge (start),
08:20-08:30,FE-2,PAO Hardware Setup,
08:30-08:50,"FE-1, FE-2",Prep for Work,
08:40-08:45,CDR,OCA SSC router reboot,
08:45-08:50,SSC file server reboot,,
08:50-09:10,,VIP PAO event (Ku + S-band),
09:10-11:10,FE-1,Progress 364 transfer and IMS ops,
09:10-10:40,CDR,Physical Fitness Evaluation (on treadmill),
09:10-09:15,FE-2,CDRA deactivation,
09:20-10:50,Physical Exercise (RED),,
10:50-11:50,Physical Exercise (CEVIS),,
11:10-12:40,FE-1,Physical Fitness Evaluation (on treadmill),
11:40-12:40,CDR,Medical Kit and Hardware Audit,
12:15-12:30,FE-2,3DS. Hardware setup,
12:30-13:00,3DS. Experiment ops.,,
12:40-12:55,"CDR, FE-1",IMS tagup (S-band),
13:00-13:15,FE-2,3DS. Close-out Ops,
13:15-14:15,,LUNCH,
14:15-15:15,"CDR, FE-2",Joint Emergency Procedure Review,
14:15-15:45,FE-1,"Replacing E-K container and E-K hose in АСУsystem (#802020, b/c00045065R, СМ1РО_АСУ_454_1, note in IMS)",
15:15-15:20,FE-2,PCMCIA card formatting for TVIS,
15:15-16:30,CDR,SM Ventilation System Preventive Maintenance,
16:30-17:30,,"Physical Exercise (VELO+RED), day 3",
16:40-17:40,FE-2,Crew time for ISS adaptation and orientation,
17:00-18:00,FE-1,"Physical Exercise (VELO+RED), day 3",
17:40-17:45,FE-2,O2 level check,
17:45-17:55,Nutrition - hardware installations,,
17:55-18:35,"CDR, FE-2",Prep for Work,
18:00-18:05,FE-1,"Transfer of TVIS, RED, and HRM data to MEC",
18:05-18:35,Prep for Work,,
18:35-18:50,,Daily Planning Conference (S-band),
19:10-19:30,Prep for Work,,
19:30-20:00,DINNER,,
20:00-20:30,Daily Food Prep,,
20:30-21:30,"CDR, FE-2",Pre-sleep,
20:30-20:45,FE-1,БМП Ф1 Absorption Cartridge Regeneration (termination),
20:45-21:30,Pre-sleep,,
21:30-06:00,,SLEEP,
Task List,FE-1,ECON. Observations and photography,
,СОЖ Maintenance,,
CDR,URAGAN. Observations and photography,,
DIATOMEA. World ocean observations,,,
GMT,CREW,ACTIVITY,
08:30-08:40,,Morning Inspection,
08:40-09:10,Post-sleep,,
09:10-10:00,BREAKFAST,,
10:00-10:30,Prep for Work,,
10:30-10:45,Daily Planning Conference (S-band),,
10:45-12:00,FE-1,PNEVMOCARD. Experiment ops,
10:45-12:10,"FE-2, FE-2-17",Crew Handover,
10:45-11:05,CDR,"Maintenance closures of Vozdukh Emergency Vacuum Valves [ABK]1, 2, 3",
11:05-11:35,Counter Measure System (CMS) Harmful Contaminant measurementsin SM,,
12:00-13:00,FE-1,Search for jumper cable СБИ 17КС.42Ю8242А-8820,
12:00-13:15,CDR,PNEVMOCARD. Experiment ops,
12:10-13:10,FE-2,Physical Exercise (CEVIS),
12:10-12:20,"FE-2, FE-2-17",Integrate Immune - FE-2 1J Saliva Sample Hardware Stow,
12:20-12:35,Sample collection IMMN hardware set up,,
12:35-12:55,Venous blood collection,,
12:55-13:05,Blood collection kit stowage,,
13:00-13:40,FE-1,Terminate nitrogen transfer,
13:10-14:10,FE-2,Physical Exercise (RED),
13:15-14:45,CDR,"Physical Exercise (TVIS), day 4",
13:15-14:15,"FE-2, FE-2-17",Physical Exercise (CEVIS),
13:40-14:25,FE-1,Tear down O2 supply system,
14:10-14:40,FE-2,CGBA-5 - Insert 2 Removal,
14:15-14:30,"FE-2, FE-2-17",Questionnaire - journal entry (FE-2),
14:40-15:10,FE-2,Double Coldbag Flight 1J Pack,
14:45-15:05,"FE-2,FE-2-17",Double Coldbag Flight 1J Pack,
14:50-16:10,FE-1,Physical Exercise (TVIS) day 4,
15:10-15:25,"FE-2, FE-2-17",Coldbag transfer,
15:25-16:10,Crew Handover,,
16:10-17:10,,LUNCH,
17:10-18:00,"FE-2, FE-2-17",Crew Handover,
17:10-17:25,FE-1,Verify ИП-1 Flow Meter Positions,
18:00-18:10,"FE-2, FE-2-17",PAO Hardware Setup,
18:00-18:20,CDR,IMS Update,
18:10-18:30,"FE-2, FE-2-17",PAO Event,
18:20-19:20,CDR,"Physical Exercise (VELO+RED), day 4",
18:25-19:25,FE-1,Physical Exercise (CEVIS),
18:30-19:55,"FE-2, FE-2-17",Crew Handover,
19:20-19:25,CDR,Transfer TVIS/RED/CEVIS/HRM data to MEC,
19:25-19:30,FE-1,Video Tape Recorder (VTR) Tape Exchange,
19:25-19:55,CDR,Prep for Work,
19:30-19:55,FE-1,,
19:55-20:05,,Crew Farewell,
20:05-20:30,Hatch closure,,
20:30-21:00,"CDR, FE-2, FE-2-17",Prep for Work,
20:30-20:50,FE-1,,
20:50-21:00,Daily Food Prep,,
21:00-21:15,,Daily Planning Conference (S-band),
21:00-00:00,FE-2,Pre-sleep,
21:15-21:30,FE-1,Daily food prep,
21:15-21:30,"FE-2, FE-2-17",,
21:15-21:45,CDR,,
21:30-22:00,FE-1,DINNER,
21:30-21:45,"FE-2, FE-2-17",Private Medical Conference (Ku + S-band),
