0,1,2,3
15:10-16:40,CDR,ТМ168-04 (parameter Т278) Temperature Sensor replacement in SM.  Tagup with specialists,
15:15-15:20,FE-4,"Configure Makita drill battery charge, charge setup",
15:30-15:35,FE-4,Monitor Makita drill battery charge,
15:30-15:45,FE-6,Private Medical Conference,
15:40-16:40,FE-2,T2 Exercise,
15:45-16:00,FE-5,Private Medical Conference,
15:45-15:50,FE-4,Monitor Makita drill battery charge /,
15:45-16:25,FE-6,ECLSS..  Recycle Tank R&R,
16:00-16:05,FE-4,Monitor Makita drill battery charge,
16:00-17:30,FE-5,ARED Exercise,
16:15-16:20,FE-4,Monitor Makita drill battery charge,
16:30-16:35,FE-4,Monitor Makita drill battery charge,
16:40-17:25,FE-2,RELAKSATSIYA. Closeout Ops. Tagup with specialists,
16:40-17:05,CDR,On-orbit Hearing Assessment using EARQ,
16:45-16:50,FE-4,"End Makita battery charge, log charge time into the table, remove battery from the charger",
16:45-17:15,FE-6,VIABLE - Kit Inspection,
16:50-17:20,FE-3,Capillary Flow Experiment (CFE) - Hardware packing into Ziploc bags,
16:50-17:05,FE-4,"Restoring capacity of Makita battery, dismantling charge/discharge setup, stowing equipment, downlinking files",
17:05-17:25,CDR,IMS Update,
17:05-18:35,FE-4,"БД-2 Exercise, Day 2",
17:15-17:35,FE-6,Evening Work Prep,
17:20-17:35,FE-3,Private Medical Conference,
17:25-18:10,CDR,Evening Work Prep,
17:30-17:40,FE-5,MSG - Glovebox Powerdown,
17:35-19:00,FE-6,ARED Exercise,
17:40-17:55,FE-5,Journal Entry,
18:10-19:00,FE-2,Evening Work Prep,
18:10-18:20,"FE-3, FE-5",Crew Prep for PAO,
18:10-19:10,CDR,"БД-2 Exercise, Day 2",
18:20-18:30,FE-5,PAO Hardware Setup,
18:30-18:50,"FE-3, FE-5",PAO Event,
18:35-19:05,FE-4,VZAIMODEISTVIYE Experiment Ops,
18:50-19:10,"FE-3, FE-5",Evening Work Prep,
19:00-19:10,FE-2,CASKAD. Manual Mixing in Bioreactor,
19:00-19:20,FE-6,HAM Radio Session,
19:05-19:10,FE-4,Evening Work Prep,
,"CDR, FE-2,",,
19:10-19:20,"FE-3, FE-4,",Pre-sleep,
,FE-5,,
19:20-19:40,,Daily Planning Conference (S-band),
19:40-21:25,FE-3,Pre-sleep,
,"CDR, FE-2,",,
19:40-21:30,"FE-4, FE-5,",Pre-sleep,
,FE-6,,
21:25-21:30,FE-3,Reading REMINDER,
,"CDR, FE-2,",,
21:30-06:00,"FE-4, FE-5,",SLEEP,
,FE-6,,
TIME,CREW,ACTIVITY,
06:00-06:05,CDR,Morning Inspection. Laptop RS2(1) Reboot,
06:00-06:10,FE-2,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,
06:00-06:10,FE-4,"Morning Inspection. RSS1,2 Reboot",
06:00-06:10,FE-5,HRF Saliva Sample Collection,
06:00-06:05,FE-3,REMINDER-BP REG - Reading Reminder,
06:00-06:05,FE-6,Circadian Rhythms Experiment Constraints Reminder,
06:05-06:10,FE-3,Reading REMINDER,
06:05-06:20,CDR,Biochemical Urine Test,
06:05-06:15,FE-6,Morning inspection,
06:10-06:15,FE-5,HRF - Urine Sample Insertion Into MELFI,
06:10-06:20,FE-4,Post-sleep,
06:10-06:20,FE-3,Morning inspection,
06:10-06:50,FE-2,Post-sleep,
06:15-06:35,FE-6,Post-sleep,
06:15-06:20,FE-5,Reading REMINDER,
06:20-06:30,FE-5,Morning inspection,
06:20-06:50,FE-3,Post-sleep,
06:20-07:30,CDR,SPLANH. Experiment Ops. Tagup with specialists,
06:20-06:35,FE-4,Biochemical Urine Test,
06:30-06:55,FE-5,Post-sleep,
06:35-06:50,FE-6,Biochemical Urine Test,
06:35-06:55,FE-4,Post-sleep,
06:50-07:30,"FE-3,FE-6",BREAKFAST,
06:50-07:05,FE-2,Biochemical Urine Test,
06:55-07:30,"FE-4,FE-5",BREAKFAST,
07:05-07:15,FE-2,URYSIS Hardware Stow,
07:20-07:30,FE-2,ВКС Laptops Antivirus Scan Check and Status Report,
07:30-07:55,.,Daily Planning Conference (S-band),
07:55-08:10,FE-6,Morning Inspection,
07:55-08:45,CDR,BREAKFAST,
07:55-08:10,FE-4,BREAKFAST,
07:55-08:15,FE-3,Work Prep,
07:55-08:35,FE-2,BREAKFAST,
08:00-08:05,FE-5,BIOME - Data Entry,
08:05-08:15,FE-5,HAM Radio Power Up,
08:10-08:30,FE-4,Work Prep,
08:10-08:20,FE-6,Work Prep,
08:20-08:25,FE-5,USND2 - Hardware activation,
08:25-10:20,FE-5,SPINAL - Scanning Ops,
08:30-09:30,FE-3,CEVIS Exercise,
08:30-08:40,FE-6,Work Prep,
08:30-08:35,FE-4,СТТС Configuration for MRM1,
08:35-09:05,FE-4,"KAPLYA-2. Camcorder Installation and adjustment, light installation.  Tagup with specialists",
,,"ПФ1-4 Dust Filter Cartridge Replacement in SM (ФГБ1ПГО_4_419_1,",
08:35-09:35,FE-2,Zone 28Б enclosure. Discard the removed items. Reflect changes,
,,in IMS),
08:45-09:15,CDR,Post-sleep,
08:50-09:00,FE-6,Crew Prep for PAO,
09:00-10:25,FE-6,SPINAL - Ultrasound Ops Assistance,
09:05-09:20,FE-4,KAPLYA-2. Hardware Activation and Mode 1 Selection (static warmup of МКХИ loop) Tagup with specialists,
09:15-09:40,CDR,Work Prep,
09:20-09:25,FE-4,MRM1 Comm Reconfig,
09:35-09:50,FE-2,Work Prep,
09:35-11:05,FE-4,"БД-2 Exercise, Day 3",
09:40-09:50,CDR,SEINER. Photo Spectral System (ФСС) Battery Charge (start),
09:45-10:00,FE-3,DSC - Flash Disk Exchange,
09:50-10:00,FE-2,SEISMOPROGNOZ. Seismoprognoz P/L Data downlink (start).  Tagup with specialists,
10:00-11:35,FE-3,Body Measures Experiment,
10:00-11:30,FE-2,ARED Exercise,
10:20-10:30,FE-5,WRS Water Sample Analysis,
10:30-11:30,FE-5,T2 Exercise,
10:30-11:25,FE-6,Body Measures Experiment (assistance),
10:45-11:15,CDR,SPLANH. Blood Biochemistry Analysis Repeat. . Tagup with specialists,
11:05-11:10,FE-4,KAPLYA-2. Temperature check,
11:10-11:55,FE-4,MATRYOSHKA-R. Gathering and Initialization of Bubble-Dosimeter Detectors.Tagup with specialists as necessary,
11:15-11:45,CDR,SPLANH. Closeout Ops. Tagup with specialists,
11:25-11:35,FE-6,PAO Hardware Setup,
11:30-13:00,FE-5,ARED Exercise,
11:35-11:55,FE-6,PAO Event,
11:35-12:15,FE-3,CIR - Equipment Stow,
11:40-12:20,FE-2,Filling (separation) of EDV (KOV) No. 10М for Elektron,
11:55-12:00,FE-4,MATRYOSHKA-R. Handover of BUBBLE-dosimeters to USOS,
11:55-12:00,FE-6,RADIN - Handover of RADIN dosimeters,
12:00-12:15,FE-6,Radin dosimeter deployment,
12:00-13:00,FE-4,MATRYOSHKA-R. BUBBLE-dosimeter initialization and deployment for,
,,exposure Tagup with specialists as necessary,
12:15-13:00,FE-6,Body Measures Experiment (assistance),
12:20-13:00,FE-2,СОЖ Maintenance,
12:25-13:10,FE-3,Body Measures Experiment,
13:00-14:00,"CDR, FE-2, FE-4, FE-5",LUNCH,
13:10-14:10,FE-3,LUNCH,
14:00-14:30,FE-2,SEISMOPROGNOZ. Downlink of Seismoprognoz P/L data (end).  Tagup with specialists,
14:00-14:55,FE-6,Cygnus Cargo Operations,
14:00-14:05,FE-4,СТТС Configuration for MRM1,
14:05-14:35,FE-4,KAPLYA-2. АЗК checkout. Tagup with specialists,
14:10-15:55,FE-3,Cygnus Cargo Operations,
14:10-14:15,FE-5,USND2 - Ultrasound 2 Hardware Power Off,
14:20-15:15,CDR,SEINER. Observation and Photography using Photo Spectrum System (ФСС),
14:35-14:40,FE-4,СТТС Reconfiguration for MRM1,
14:40-15:00,FE-2,IMS Update,
14:40-15:00,FE-4,KAPLYA-2. Copying Data to HDD and Downlink,
15:00-15:15,FE-2,Private Medical Conference (Ku + S-band),
15:15-15:30,"CDR, FE-2, FE-4",Recording of TV- Greetings,
15:30-16:30,FE-4,"VELO Exercise, Day3",
15:45-16:00,CDR,Private Medical Conference (Ku + S-band),
15:55-16:05,"FE-3, FE-6",Cygnus cargo conference,
16:00-17:30,CDR,"БД-2 Exercise, Day 3",
16:05-16:15,FE-3,Cygnus - Cargo Operations Tagup,
16:05-17:35,FE-6,ARED Exercise,
16:20-16:45,FE-3,Blood Pressure (BP) - Procedure review,
16:30-16:45,FE-4,Private Medical Conference (Ku + S-band),
16:30-16:55,FE-5,Condensate Pumping Initiation,
16:45-17:35,FE-3,Blood Pressure (BP) - Hardware Setup,
17:00-18:00,FE-2,"БД-2 Exercise, Day 2",
17:15-17:45,FE-4,VZAIMODEISTVIYE. Experiment Ops,
17:15-17:20,FE-5,TOCA Data Recording,
17:20-17:35,FE-5,RGN - Initiate drain into EDV,
17:30-18:30,CDR,"VELO Exercise, Day 3",
17:35-17:55,FE-5,Condensate Pumping Terminate,
17:35-18:35,FE-6,T2 Exercise,
17:35-19:05,FE-3,ARED Exercise,
18:00-18:15,FE-5,RGN - Terminate drain into EDV,
TIME,CREW,,
06:00-06:10,CDR,Morning Inspection.  Laptop RS1(2) Reboot,
06:00-06:10,"FE-2, FE-5, FE-6",Morning Inspection,
06:00-06:05,FE-3,Reading IWIS T2 Reminder,
06:00-06:10,FE-4,"Morning Inspection. Reboot Laptop RSS1, 2",
06:05-06:10,FE-3,Morning Inspection,
06:10-06:40,,Post-sleep,
,"CDR, FE-3,",,
06:40-07:30,"FE-4, FE-5,",BREAKFAST,
,FE-6,,
06:40-07:30,FE-2,BREAKFAST. SM ПСС Test (after breakfast),
07:30-07:35,FE-5,SHD - Weekly Questionnaire,
07:30-07:35,"FE-3, FE-6",SHD - Weekly Questionnaire,
08:15-08:25,FE-2,CASKAD. Manual Mixing in Bioreactor,
08:30-08:50,FE-6,HAM Radio Session,
09:00-10:00,FE-3,T2 Exercise,
10:00-10:10,FE-6,ANISO - MSPR Components Activation,
10:00-11:30,FE-3,ARED Exercise,
10:30-11:30,FE-5,T2 Exercise,
11:30-13:00,FE-4,"БД-2 Exercise, Day 4",
11:30-13:00,FE-5,ARED Exercise,
11:35-12:00,FE-6,ANISO - Setting up Samples for Microscope Observation,
12:00-13:00,FE-2,T2 Exercise2,
12:00-12:15,FE-6,ANISO - Sample prep,
12:15-12:20,FE-6,ANISO - Sample Insertion into MELFI,
12:25-13:00,FE-3,Image Processing Unit (IPU) Hard Disk Exchange,
13:00-14:00,,LUNCH,
14:00-14:40,FE-2,СОЖ Maintenance,
14:00-14:30,"FE-3, FE-5, FE-6",Cygnus - Debrief Conference,
14:30-14:55,FE-5,WHC Fill,
15:00-15:15,"FE-3, FE-6",IMS and Stowage Conference,
15:30-15:50,,Crew conference with Astronaut Office,
15:50-16:50,FE-4,"VELO Exercise, Day 4",
16:15-17:45,FE-6,ARED Exercise,
16:50-17:50,CDR,"БД-2 Exercise, Day 4",
17:40-17:50,FE-2,CASKAD. Manual Mixing in Bioreactor,
TIME,CREW,,
,Morning inspection.,,
06:00-06:10,CDR,,
,Laptop RS2(1) reboot,,
,Morning inspection.,,
06:00-06:10,FE-2,,
,SM ПСС Test,,
,Morning inspection.,,
06:00-06:10,FE-4,,
,Laptop RSS1(RSS2) reboot,,
06:00-06:10,"FE-3,FE-5 Morning inspection",,
06:00-06:05,FE-6 REACTION – reaction test,,
06:05-06:15,FE-6 Morning inspection,,
,"CDR,FE-2,",,
06:10-06:40,"FE-3,FE-4,",,
,FE-5 Post-sleep,,
06:15-06:40,FE-6,,
,FE-2 Morning meal,,
06:40-07:30,"CDR,",,
,"FE-3,FE-4, Morning meal.",,
,"FE-5,FE-6",,
08:30-10:00,FE-5 ARED exercise,,
09:00-10:00,FE-6 CEVIS exercise,,
09:30-10:30,CDR VELO-1 exercise,,
10:00-11:30,FE-3 ARED exercise,,
10:00-11:00,FE-5 T2 exercise,,
10:30-12:00,CDR БД-2-1 exercise,,
10:40-10:55,FE-4 PFC (S+Ku-band),,
11:30-13:00,FE-2 ARED exercise,,
11:30-13:00,FE-4 VELO-1 exercise,,
11:30-12:30,FE-3 T2 exercise,,
12:55-13:00,CDR TERMO-LADA. Hardware’s visual performance check,,
13:00-14:00,. Midday meal,,
14:00-14:15,FE-2 PPC (VHF),,
14:00-14:55,FE-3 CIR – h/w stow into the rack,,
14:05-14:20,CDR PFC (S+Ku-band),,
14:10-15:00,FE-5 ECLSS. Recycle tank R&R,,
14:55-15:20,FE-3 MDCA - prep work.,,
15:30-16:30,FE-2 БД-2-4  exercise,,
,"СОЖ maintenance. SM and FGB’s СВО, СГО, СПКУ АСУ counter, POTOK data",,
16:30-17:10,FE-2,,
,dumps,,
16:40-16:55,FE-3 PFC,,
16:55-17:05,FE-6 Close USOS window shutters,,
17:05-18:35,FE-6 ARED exercise,,
17:15-17:30,FE-5 PFC,,
18:00-19:00,FE-4 VELO-1 exercise,,
TIME,CREW,ACTIVITY,
06:00-06:10,CDR,Morning Inspection. SM ПСС (Caution & Warning Panel) Test  SM-U connector check on МНР-НС behind panel 139 АСУ,
06:00-06:10,FE-2,Morning Inspection. Laptop RS2(1) Reboot,
06:00-06:10,FE-4,"Morning Inspection. RSS1, RSS2 Reboot /",
06:00-06:10,FE-5,HRF – Sliva Sample Collection,
06:00-06:05,FE-6,Reaction self check,
06:00-06:05,FE-3,REMINDER- Reading Reminder,
06:05-06:10,"FE-3,FE-6",Morning Inspection.,
06:10-06:15,FE-5,HRF – Sample Insertion in MELFI,
06:10-06:40,"CDR,FE-2, FE-6,FE-4,",Post-sleep,
06:10-06:25,FE-3,Post-sleep,
06:15-06:25,FE-5,HRF – Hardware Stow,
06:25-06:40,FE-3,JEM A/L depress,
06:25-06:55,FE-5,Post-sleep,
,"CDR,FE-2,",,
06:40-07:30,"FE-3,FE-4,",BREAKFAST,
,FE-6,,
06:55-07:30,FE-5,BREAKFAST,
07:30-07:55,.,DPC (S-band),
07:55-08:05,FE-3,JEMRMS control laptop activation,
07:55-08:10,FE-6,Work prep,
07:55-08:15,"FE-2,FE-4, FE-5",Work prep,
08:00-08:15,CDR,F1 БМП cartridge regeneration (start),
08:05-08:50,FE-3,HMS – Vision Acuity Check,
08:10-08:20,FE-6,CIR – tear down,
08:15-08:25,FE-2,CASCAD. Manual mixing in bioreactor,
08:15-09:00,CDR,ACEPTIC. Photography of essential medium prior to starting the experiment,
08:15-09:05,FE-4,Daily EKG reading (start),
08:15-08:55,FE-5,COL1A1_D2 – cleaning and hardware transfers,
08:20-08:30,FE-6,COSMO – laptop setup in NODE3,
08:30-09:00,FE-2,Setup for video camera КЛ-153 МRМ1 connection to  ТВС МRМ1,
08:30-08:55,FE-6,COSMO - HD video camera setup,
08:50-08:55,FE-3,HMS – Vision Acuity Questionnaire,
08:55-09:05,FE-3,Work prep,
08:55-09:15,FE-6,COSMO – camera prep,
08:55-09:55,FE-5,CEVIS Exercise,
09:00-09:10,FE-2,ACEPTIC. Experiment photography,
09:00-09:15,CDR,ACEPTIC. Placement in Glovebox,
09:05-09:10,FE-4,Comm. Config for conference from МRМ2 for payload activity,
09:10-10:10,FE-4,Kulonovskiy Kristall. Payload Ops,
09:10-09:50,FE-2,Check wireless connection of ЦП (RS1) laptop to SM Ethernet. Tagup with specialist,
09:15-09:30,FE-6,"COSMO – camera setup, connection of microscope",
09:15-09:45,CDR,ACEPTIC. Surface sampling and start of air sampling,
09:30-09:45,FE-6,COSMO – camera positioning check,
09:40-09:50,FE-3,JEM A/L leak check and residual air depress,
09:45-10:15,CDR,ACEPTIC. Photos editing and downlinking,
09:45-09:55,FE-6,FMK Deployment,
09:50-10:40,FE-2,Pille dosimeter reading,
09:55-11:25,FE-5,ARED Exercise,
09:55-10:10,FE-6,HMS – mood change profile questionnaire,
10:10-10:20,FE-3,JEM A/L depress termination confirmation,
10:10-10:15,FE-4,Comm. reconfig in МRМ2,
10:15-10:45,FE-4,Kulonovskiy Kristall. File prep and transfer,
10:15-10:30,CDR,Familiarization with T2 exercise procedures,
10:15-11:15,FE-6,T2 Exercise,
10:30-11:10,CDR,СОЖ Maintenance,
10:35-10:50,FE-3,"Sliding table withdrawal towards JEF in JEM A/L, part 1",
10:40-11:50,FE-2,,
,,"Transfers of urgent, first-priority and US items from Progress 422 (DC1), IMS update",
10:45-12:20,FE-4,,
11:10-12:40,CDR,"БД-2 Exercise, Day 1",
11:10-11:25,FE-3,CSA-CP checkout,
11:15-11:50,FE-6,T2 – monthly inspection,
11:25-12:45,FE-3,CB ventilation system – cleaning and checkout,
11:50-12:05,FE-2,Downlink of physical exercise data,
11:50-12:10,FE-6,GSC sampling,
12:05-13:20,FE-2,ARED Exercise,
12:20-13:20,FE-4,"VELO, Day 1",
12:30-12:40,FE-6,JEMRMS clamp retrieval,
12:40-12:55,FE-6,SPHERES – familiarization,
12:45-12:50,CDR,ACEPTIC. Monitoring automatic pump deactivation,
12:45-13:05,FE-3,BLB – laptop ops (1),
12:55-13:55,FE-6,LUNCH,
13:05-13:15,FE-3,WRS – water sample analysis,
13:05-13:20,CDR,ACEPTIC. Prep and start of air sampling,
13:10-14:10,FE-5,LUNCH,
13:15-14:15,FE-3,LUNCH,
13:20-14:20,"CDR,FE-2, FE-4",LUNCH,
13:55-14:25,FE-6,RINGS – Battery installation,
14:20-15:20,CDR,Replacement of pre-treat and water dose pump (ДКиВ). Install No1302035,
,,"(00060661R, СМ1РО_4_АСУ_451_1). Prep for disposal in Progress 710. IMS",
,,update,
14:20-16:50,"FE-2,FE-4","Transfers of urgent, first-priority and US items from Progress 422 (DC1), IMS update",
14:20-15:20,FE-3,BLB – laptop ops (2),
14:25-14:40,FE-6,Respiration Support kit inspection,
14:30-14:45,FE-5,LSAH – familiarization,
14:40-14:50,FE-6,"JEM sliding table pushing back from JEF, part 1",
14:45-14:55,FE-5,MSG – visual inspection,
14:55-15:55,FE-5,LSAH - installation,
15:15-15:25,FE-6,Close USOS window shutter,
,,"Filtration unit R&R (БФ) СО2 ИК0501 R&R. Install # 146 (00060462R,",
15:20-15:30,CDR,"СМ1РО_4_449_1, ГА filtration unit container, 00060383R). Prep for disposal in",
,,Progress 421. IMS update,
15:20-15:40,FE-3,HRF1 SLAMMD test equipment setup,
15:25-15:30,FE-6,RINGS – battery replacement,
15:30-15:45,CDR,Verification of АВК СОА VOZDUCH valves operability,
15:30-17:00,FE-6,ARED Exercise,
15:40-15:50,FE-3,HRF1 SLAMMD – body mass measurement,
15:45-16:20,CDR,Evening Work Prep,
15:50-16:10,FE-3,Stow HRF1 SLAMMD hardware after activity completion,
15:55-16:55,FE-5,LSAH – hardware stow,
16:10-17:10,FE-3,T2 Exercise,
16:20-16:25,CDR,ACEPTIC. Monitoring automatic pump deactivation,
16:40-17:00,CDR,ACEPTIC. Removal of samples from the box and placement for incubation,
16:50-17:10,FE-2,IMS ops,
16:50-18:20,FE-4,"БД-2 Exercise, Day 1",
16:55-17:05,FE-5,MSG – Glovebox power off,
17:00-18:10,CDR,ACEPTIC. Glovebox closeout ops,
17:00-17:05,FE-6,RINGS – battery replacement,
17:05-18:50,FE-5,Inter-modular ventilation and PEPs assessment,
17:05-17:55,FE-6,Evening work prep,
17:10-18:00,FE-2,Evening work prep,
17:10-17:15,FE-3,TOCA – data recording,
17:15-18:45,FE-3,ARED Exercise,
17:55-18:05,FE-6,COSMO – check imaging angle,
18:00-19:00,FE-2,"БД-2 Exercise, Day 4",
18:05-18:25,FE-6,RINGS – battery stow,
18:10-19:10,CDR,"Т2 exercise, Day 1",
18:20-19:10,FE-4,Evening work prep,
18:25-18:35,FE-6,"COSMO – equipment deactivation, closeout ops",
18:35-18:45,FE-6,COSMO – data re-recording,
18:45-18:55,FE-6,COSMO – closeout ops,
TIME,CREW,,
06:00-06:10,CDR,Morning Inspection. Laptop RS1(2) Reboot SM ПСС (Caution & Warning Panel) Test,
06:00-06:15,FE-2,KHROMATOMASS. Experiment Setup,
06:00-06:05,FE-3,REMINDER - Reading Reminder,
06:00-06:10,FE-4,"Morning Inspection. RSS1,2 Reboot",
06:00-06:10,FE-5,Morning Inspection,
06:00-06:05,FE-6,REMINDER. Reading Reminder,
06:05-06:10,FE-6,Morning Inspection,
06:05-06:10,FE-3,REMINDER - Reading Reminder,
06:10-06:40,"CDR, FE-4, FE-5",Post-sleep,
06:10-06:30,FE-6,Post-sleep,
06:10-06:15,FE-3,PROK - Urine Sample Collection,
06:15-06:45,FE-2,KHROMATOMASS. Saliva and Blood Collection,
06:15-06:35,FE-3,HRF Urine Sample Collection,
06:30-06:55,FE-6,BREAKFAST,
06:35-06:40,FE-3,HRF - Urine Sample Insertion Into MELFI,
06:40-07:30,"CDR, FE-4, FE-5",BREAKFAST,
06:40-06:45,FE-3,Post-sleep,
06:45-07:10,FE-2,Post-sleep,
06:45-07:20,FE-3,HRF Blood Draw,
06:55-07:10,FE-6,HRF Blood Draw,
07:10-07:50,FE-2,BREAKFAST,
07:10-07:30,FE-6,BREAKFAST,
07:20-07:40,FE-3,BREAKFAST,
07:30-07:50,"CDR, FE-4, FE-5",Work Prep,
07:30-07:45,FE-6,CUBESAT. Photography in Cupola,
07:40-07:50,FE-3,HRF - Centrifuge Configuration,
07:50-08:15,,Daily Planning Conference,
,"CDR, FE-2,",,
08:15-08:30,"FE-4, FE-5,",ISS crew and ГОГУ (RSA Flight Control Management Team) weekly,
,FE-6,conference,
08:20-08:25,FE-3,HRF - Crew removes blood tubes and powers off the Refrigerated Centrifuge.,
08:25-08:30,FE-3,HRF - Urine Sample Insertion Into MELFI,
08:30-08:45,FE-3,HRF Blood Collection Hardware Stowage,
08:30-08:40,FE-6,JEM Airlock Slide Table extension to JEF side part 2,
08:30-08:45,"CDR, FE-2, FE-4",,IMS Tagup
08:45-09:40,"CDR, FE-2 assists",,LBNP Exercise (PRELIMINARY) / Tagup with specialists
08:45-08:55,FE-6,,ANISO - MSPR Components Activation
08:45-09:05,FE-3,,"FIR - Hardware Checkout, Rack Doors Open. Video Recording"
,,,"Preparation for stereo macro-photography of RS windows (review r/g,"
08:45-09:45,FE-4,,"locate equipment, and setup work area) Tagup with specialists (as"
,,,necessary)
08:55-09:55,FE-6,,T2 Exercise
08:55-10:15,FE-5,,ARED Exercise
09:05-12:05,FE-3,,Fluids Integrated Rack (FIR) Hardware Replacement
09:40-10:35,"FE-2,  CDR assists",,LBNP Exercise (PRELIMINARY) / Tagup with specialists
09:50-10:50,FE-4,,EXPANDER Exercise
09:55-10:05,FE-6,,JEMRMS - Closing SAM Capture Mechanism to Softdock position
10:05-10:30,FE-6,,Image Processing Unit (IPU) Video Recording Unit (VRU) Hard Disk Exchange
10:15-11:15,FE-5,,T2 Exercise
10:30-10:35,FE-6,,Set up video equipment to record ARED exercise
10:35-10:50,FE-2,,KHROMATOMASS. Closeout Ops
10:35-13:05,CDR,,ТК 710 pre-pack
10:40-10:55,FE-6,,SPHERES OBT Review
10:50-11:50,FE-4,,RELAKSATSIYAHardware Setup. Tagup with specialists
10:50-11:05,FE-2,,"CASKAD. Manual Mixing in Bioreactor, switching ТБУ-В No. 04 to +4 deg. C"
10:55-11:05,FE-6,,JEM Airlock Retraction from JEF side and Outer Hatch Closure. Part 2
11:05-11:15,FE-6,,JEMRMS RLT Laptop Deactivation
11:15-11:40,FE-6,,ANISO - Preparation Ops
11:15-11:25,FE-5,,Treadmill Т2 Monthly Inspection
11:25-11:40,FE-5,,Flow water from through MRF
11:30-11:35,FE-2,,Photo/TV Camcorder Setup Verification
11:35-13:05,FE-2,,ARED Exercise
11:40-11:55,"FE-5, FE-6",,SPHERES - Payload Conference
11:50-12:20,FE-4,,RELAKSATSIYA. Parameter Settings. Tagup with specialists
11:55-12:55,FE-5,,SPHERES:  Hardware setup for the test
11:55-12:30,FE-6,,Wastewater Storage Tank Assembly (WSTA) Fill
12:05-12:20,FE-3,,FIR Rack Door Close
12:20-12:40,FE-3,,HRF - Stow Urine Collection Equipment
12:20-12:40,FE-4,,RELAKSATSIYA. Observation Tagup with specialists
12:40-13:20,FE-4,,RELAKSATSIYA. Closeout Ops. Tagup with specialists
12:40-12:45,FE-6,,SHD - Weekly Questionnaire
12:45-12:55,FE-6,Food Frequency Questionnaire,
12:55-13:10,FE-6,ANISO - Sample prep,
12:55-13:10,FE-5,Journal Entry,
13:05-14:05,"CDR, FE-2",LUNCH,
13:10-13:15,FE-6,ANISO - MELFI Sample Insertion,
13:15-13:30,"FE-3, FE-5, FE-6",National Geographic Conference,
13:20-14:20,FE-4,LUNCH,
13:30-14:30,"FE-3, FE-5, FE-6",LUNCH,
14:05-15:25,CDR,GREAT START. Experiment Ops Tagup with specialists,
14:20-15:10,"FE-2, FE-4",GREAT START.  Experiment Ops. Tagup with specialists,
14:30-14:35,FE-5,SHD - Weekly Questionnaire,
14:30-14:40,FE-3,PROK - Diet Logfile and PH Logsheet Photography,
14:30-14:35,FE-6,Stow Video Equipment Used for ARED Exercise Video,
14:35-15:15,FE-6,ECLSS.. Recycle Tank R&R,
14:40-14:50,FE-3,PAO Hardware Setup,
14:40-14:50,FE-5,Private conference with exercise specialist,
14:50-15:00,"FE-3, FE-5",Crew Prep for PAO,
15:00-15:20,"FE-3, FE-5",PAO Event,
15:10-15:30,FE-2,IMS Update,
15:20-16:50,FE-3,ARED Exercise,
15:20-18:20,FE-5,SPHERES Camera Setup and Test Start,
15:20-16:20,FE-6,SPHERES-Slosh Run,
15:25-16:00,CDR,ТК 710 pre-pack,
15:25-17:25,FE-4,Stereo macro-photography of RS window panes. Photo File Prep for Downlink,
15:30-16:10,FE-2,СОЖ Maintenance,
16:00-17:30,CDR,"БД-2 Exercise, Day3",
,,"Replacement of Dust Collector filters ПФ1, ПФ2",
16:10-17:00,FE-2,"((ФГБ1ПГО_4_419_1, Zone 28Б Enclosure). Update IMS) and В1,",
,,В2 Fan Screen Cleaning in DC1,
16:20-16:40,FE-6,HAM Radio Session,
16:40-17:20,FE-6,SPHERES-Slosh Run,
16:50-17:50,FE-3,T2 Exercise,
17:20-18:50,FE-6,ARED Exercise,
17:25-17:45,FE-4,Evening Work Prep,
17:30-18:30,"CDR, FE-2",Crew Departure Prep,
17:45-19:15,FE-4,"БД-2 Exercise, Day 3",
17:50-17:55,FE-3,SHD - Weekly Questionnaire,
18:20-18:40,FE-5,"SPHERES - Deactivation, Checkout, and Stowage",
TIME,CREW,ACTIVITY,
06:00-06:10,CDR,Morning inspection. Laptop RS1(2) reboot,
06:00-06:10,FE-2,Morning inspection. SM Caution and Warning Panel (ПСС) test,
06:00-06:05,FE-6,REACTION – self-reaction test,
06:00-06:10,"FE-3,FE-5",Morning inspection,
06:00-06:10,FE-4,"Morning inspection. Laptop RSS1, RSS2 reboot",
06:05-06:15,FE-6,Morning inspection,
,"CDR,FE-2,",,
06:10-06:40,"FE-3,FE-4,",Post sleep,
,FE-5,,
06:15-06:40,FE-6,Post sleep,
06:40-07:20,"FE-2,FE-6",Breakfast,
06:40-07:30,"CDR,FE-3, FE-4,FE-5",Breakfast,
07:20-07:30,FE-6,USOS window shutter close,
07:20-07:30,FE-2,Check and report results of  [ВКС] laptops antivirus scan,
07:30-07:55,.,DPC(S-band),
07:55-08:15,"CDR,FE-4, FE-5",Work prep,
07:55-08:25,FE-6,Cygnus – HCP installation,
07:55-08:05,FE-3,Work prep,
07:55-08:10,FE-2,Work prep,
08:05-09:05,FE-3,CEVIS Exercise,
08:10-08:20,FE-2,KASKAD. Manual mixing in bioreactor,
08:15-08:25,CDR,ALBEDO. Battery charge (init),
08:20-10:50,"FE-2,FE-4",BAR. Experiment run. Tagup (S-band),
08:25-09:05,CDR,СОЖ Maintenance,
08:25-08:45,FE-6,Cygnus – HCP checkout,
