0,1,2
13:10-14:10,"CDR, FE-5",LUNCH
14:00-14:40,"FE-1, FE-2","Activation and inspection of Orlan suits No. 4, No. 5"
14:00-16:05,FE-3,EMU - Fan Pump Separator (FPS) Remove and Repair
14:00-15:55,FE-6,EMU - Fan Pump Separator (FPS) Remove and Repair
14:10-14:25,FE-5,ATV - Equipment Prep for ATV Egress
14:10-14:40,CDR,Surface samples from SM panel 130 (after removal of the detachable panel)
14:25-14:35,FE-5,Crew Prep for PAO
14:35-14:45,FE-5,PAO Hardware Setup
,,Sample collection from the surfaces of equipment and structural elements in
14:40-16:40,CDR,
,,"SM (panels 102, 103, 104, 451, 455, 463, overhead in АСУ)"
,,Orlan Spacesuit and Orlan Interface Unit [БСС] Cooling Loop Separation in
14:40-15:40,"FE-1, FE-2",
,,DC1
14:45-15:05,FE-5,PAO Event
15:40-17:00,"FE-1, FE-2","Working with Orlan replaceable Elements, Orlan Inspection"
16:00-16:05,FE-6,ISERV - Opening window shutters in the LAB
16:05-17:35,FE-3,ARED Exercise
16:05-17:05,FE-5,EMU Tool Stow following FPS R&R and Screen Test
17:55-18:10,FE-5,Evening Work Prep
16:10-16:25,FE-6,IMS and Stowage Conference
16:25-17:25,FE-6,T2 Exercise
16:40-17:00,CDR,IMS Update
17:00-18:30,CDR,"БД-2 Exercise, Day 2"
17:00-17:20,"FE-1, FE-2",Equipment Setup
17:10-17:20,FE-5,Ocular Health (OH) - Hardware Setup
17:20-18:05,FE-1,Evening Work Prep
17:20-18:20,FE-2,"VELO Exercise, Day  3"
17:20-17:25,FE-5,Pro K Urine PH Kit Unstow
17:25-17:35,FE-6,Evening Work Prep
17:35-19:05,FE-6,ARED Exercise
17:40-17:45,FE-3,Ocular Health (OH) - prep
18:05-19:05,FE-1,"БД-2 Exercise, Day 4"
18:10-18:40,FE-3,Ocular Health (OH) - Subject
18:10-18:40,FE-5,Ocular Health (OH) - Assistance
18:20-19:05,FE-2,Evening Work Prep
18:30-19:05,CDR,Evening Work Prep
18:40-18:50,FE-5,Ocular Health (OH) - Hardware Stowage
18:50-19:05,FE-5,Evening Work Prep
18:55-19:05,FE-3,Evening Work Prep
19:05-19:30,,Daily Planning Conference (S-band)
,"CDR, FE-1, FE-",
19:30-21:30,,Pre-sleep
,2,
19:30-21:25,FE-3,Pre-sleep
19:30-21:15,FE-5,Pre-sleep
19:30-21:20,FE-6,Pre-sleep
21:15-21:20,FE-5,Reading MELFI REMINDER
21:20-21:25,FE-5,Reading REMINDER
21:20-21:25,FE-6,Reading MELFI REMINDER
21:25-21:30,FE-3,Reading REMINDER
21:25-21:30,"FE-5, FE-6",Reading REMINDER
21:30-06:00,,SLEEP
,,Preparation of reports for Roskosmos site
,"CDR, FE-1, FE-",
Task List,,URAGAN. Observations and Photography
,2,
,,ECON-M. Observations and Photography
08:50-09:15,FE-3,Crew Medical Officer (CMO) Proficiency Training
09:10-10:40,FE-6,ARED Exercise
09:15-09:25,FE-3,CIR Alignment Guide Installation
09:40-10:40,FE-3,T2 Exercise
,,Replacement of Pretreat container (Е-К) and Е-К hose in АСУ / Install
10:15-11:15,CDR,"No. 1302108 (00060505R, ФГБ1ПГО_1_113_1). Reflect changes in"
,,IMS
10:40-12:10,FE-3,ARED Exercise
10:40-10:55,FE-6,Combustion Integrated Rack (CIR) Rack Door and Temperature Check
10:55-11:25,FE-6,"CIR - Hardware Component Replacement, Video"
11:15-11:45,CDR,СОЖ Maintenance
11:25-11:35,FE-6,CIR - Rack Doors Close
11:35-12:35,FE-6,SPHERES - Camera Setup and Video Recording
11:40-12:40,FE-1,"БД-2 Exercise, Day 2"
11:40-12:40,FE-2,"VELO Exercise, Day 1"
11:45-12:20,CDR,Symbolic Activity
12:20-12:25,FE-3,SHD - Weekly Questionnaire
12:20-13:20,FE-5,LUNCH
12:20-12:40,CDR,ИК0501 Gas Analyzer О2 Channel Adjustment Uout= 2.65V
12:30-12:40,FE-3,HMS FOOD FREQUENCY QUESTIONNAIRE
12:35-12:50,FE-6,IMS and Stowage Conference
12:40-13:40,FE-3,LUNCH
12:40-12:55,"CDR, FE-1, FE-2",IMS Tagup (S-band)
12:50-13:50,FE-6,LUNCH
12:55-13:55,"CDR, FE-1, FE-2",LUNCH
13:20-14:05,FE-5,Blood Pressure (BP) - Equipment Stowage
13:40-13:50,FE-3,Crew Prep for PAO
13:50-14:00,FE-6,Crew Prep for PAO
13:50-14:00,FE-3,PAO Hardware Setup
13:55-14:15,CDR,Symbolic Activity
13:55-15:55,"FE-1, FE-2",Symbolic Activity
14:00-14:20,"FE-3, FE-6",PAO Event
14:05-14:25,FE-5,Symbolic Activity
14:15-15:40,CDR,RELAKSATSIYA. Hardware Setup
14:20-14:40,"FE-3, FE-6",Symbolic Activity
14:25-15:55,FE-5,ARED Exercise
14:40-16:40,FE-6,SPHERES - Camera Setup and Test
14:40-17:15,FE-3,Environmental Health System (EHS):
15:40-16:40,CDR,"VELO Exercise, Day  4"
TIME,CREW,
,,Morning Inspection.
06:00-06:10,CDR,
,,Laptop RS2(1) Reboot
,,Morning Inspection.
06:00-06:10,FE-1,
,,"RSS1, RSS2 Reboot"
,,Morning Inspection.
06:00-06:10,FE-2,
,,SM ПСС (Caution & Warning Panel) Test
06:00-06:05,FE-5,REMINDER - Crew Reminder
06:00-06:10,"FE-3, FE-6",Morning Inspection
06:05-06:10,FE-5,REMINDER - Crew reminder about the experiment procedure
06:10-06:20,CDR,Hematocrit  Test
06:10-06:20,FE-1,Post-sleep
,"FE-2, FE-3,",
06:10-06:40,,Post-sleep
,FE-6,
06:10-06:30,FE-5,Post-sleep
06:20-06:50,CDR,Post-sleep
06:20-06:30,FE-1,Hematocrit  Test
06:30-06:50,FE-1,Post-sleep
06:30-06:40,FE-5,Hematocrit Test
06:40-06:50,FE-2,Hematocrit Test
06:40-07:30,"FE-3, FE-5",BREAKFAST
06:40-07:20,FE-6,BREAKFAST
06:50-07:30,"CDR, FE-1",BREAKFAST
06:50-06:55,FE-2,Hematocrit  Hardware Stow
06:55-07:30,FE-2,BREAKFAST
07:20-07:30,FE-6,USOS Window Shutter Close
07:30-07:55,,Daily Planning Conference (S-band)
07:55-08:05,"CDR, FE-2",ВКС Laptops Antivirus Scan Check and Status Report
07:55-08:15,"FE-1, FE-3",Work Prep
07:55-08:15,FE-6,RWS -  Configuration
07:55-08:00,FE-5,"BIOME. Survey, Question 1"
08:00-08:05,FE-5,Post-sleep
08:05-08:20,CDR,Regeneration of БМП Ф1 Micropurification Cartridge (start)
08:05-08:15,FE-2,Private Medical Conference with Physical Exercise Specialists (S-band)
08:15-08:25,FE-3,CIR - Hardware Setup
08:15-08:25,FE-1,Private Medical Conference with Physical Exercise Specialists (S-band)
08:15-08:30,FE-2,Work Prep
08:15-09:15,FE-5,EKAM - Hardware installation and activation
08:15-08:45,FE-6,Cygnus - Hardware Command Panel (HCP) Setup
08:30-08:40,CDR,Private Medical Conference with Physical Exercise Specialists (S-band)
,,Gathering EVA Equipment and Tools (including Pressurized Camera Enclosure
08:30-12:00,"FE-1, FE-2",
,,"with camera for EVA) Tagup with specialists (S-band, VHF)"
08:40-08:55,CDR,Work Prep
08:40-09:15,FE-3,Cygnus/Node 2 - vestibule pressure check
08:45-09:05,FE-6,Cygnus - Hardware Command Panel (HCP) Selfcheck
08:55-10:45,CDR,SM Ventilation System Preventive Maintenance. Group В1
09:05-09:15,FE-6,Camcorder Setup to View LAB Remote Workstation (RWS) Monitor 3
09:15-11:15,FE-3,ATV - Transfer Ops
09:15-10:00,FE-6,Node 2 CBM – Demate
10:00-10:45,"FE-5, FE-6",SSRMS - Cygnus Uninstall
10:45-11:30,"FE-5, FE-6",SSRMS - Cygnus Grapple Release
10:50-11:30,CDR,СОЖ Maintenance
11:30-11:40,FE-5,SSRMS Maneuver to Park Position
11:35-13:00,CDR,"БД-2 Exercise, Day 4"
11:35-13:05,FE-3,ARED Exercise
11:40-12:00,FE-5,DIAPASON - Hardware Activation
12:00-13:00,FE-2,"VELO Exercise, Day 1"
12:00-12:10,FE-6,Cygnus - Hardware Command Panel (HCP) Power Off
12:00-12:55,FE-5,BCATC1 - Sample Setup
12:15-12:25,FE-6,RWS Teardown
12:25-12:35,FE-6,WRS Water Sample Analysis
12:35-12:45,FE-6,Cygnus/Node 2 - terminate vestibule depress
12:55-13:10,FE-5,DIAPASON Deactivation
,"CDR, FE-1,",
13:00-14:00,,LUNCH
,"FE-2,FE-6",
13:05-14:05,FE-3,LUNCH
13:10-14:10,FE-5,LUNCH
,,MATRYOSHKA-R BUBBLE-dosimeter gathering and readings. Tagup with
14:00-15:20,FE-1,
,,"specialists as necessary (S-band, VHF)"
14:00-14:35,FE-6,RST R3. Fixation and Review.
14:00-15:30,"CDR, FE-2",Handover
14:05-15:05,FE-3,ATV Cargo Operations
14:35-14:40,FE-6,G1 - Closeout Ops
15:05-15:15,"FE-3, FE-5",ATV - Prepack tagup
15:10-15:20,FE-6,Cygnus - PROX Power Switch OFF
15:15-15:45,FE-5,ATV - Closeout Photos
15:15-16:15,FE-3,T2 Exercise
15:20-16:00,FE-6,Cygnus - Hardware Command Panel (HCP) Stow
15:30-16:30,CDR,"Cleaning FGB ГЖТ Detachable Screens 1, 2, 3"
15:30-17:00,FE-1,"MOTOCARD. Experiment Ops. Tagup with specialists (S-band, VHF)"
15:45-16:15,FE-2,MOTOCARD. Experiment Assistance. Tagup with specialists (S-band)
15:45-17:15,FE-5,ARED Exercise
16:15-16:30,FE-2,Private Medical Conference (Ku + S-band)
16:15-17:15,FE-6,T2 Exercise
16:30-16:45,CDR,Private Medical Conference (Ku + S-band)
16:30-16:50,FE-2,MATRYOSHKA-R. Monitoring Tritel Readings
16:35-18:05,FE-3,EMU - Tools Gathering
16:45-17:05,CDR,IMS Update
17:00-18:00,FE-1,"VELO Exercise, Day 2"
17:00-18:30,FE-2,"БД-2 Exercise, Day 1"
17:15-18:05,CDR,Evening Work Prep
17:15-18:15,FE-5,T2 Exercise
17:15-18:45,FE-6,ARED Exercise
18:00-18:15,FE-1,Private Medical Conference (Ku + S-band)
18:05-19:05,CDR,"БД-2 Exercise, Day 4"
18:05-18:20,FE-3,VHF comm. check via US ground stations
18:15-18:55,FE-5,Thermolab - Instrumentation Ops for Circadian Rhythms
18:15-19:05,FE-1,Evening Work Prep
18:20-18:25,FE-3,ISERV - Opening window shutters in the LAB
18:25-19:05,FE-3,Evening Work Prep
18:30-19:05,FE-2,Evening Work Prep
18:45-18:50,FE-6,TOCA Data Recording
18:50-19:05,FE-6,VASC - Hardware Setup
18:55-19:05,FE-5,ATV Transfer Tagup
19:05-19:30,,Daily Planning Conference (S-band)
19:30-21:15,"CDR,FE-5",Pre-sleep
19:30-21:30,"FE-1, FE-2",Pre-sleep
19:30-21:10,FE-6,Pre-sleep
19:30-21:20,FE-3,Pre-sleep
21:10-21:15,FE-6,Reading Experiment Reminder
21:15-21:30,CDR,БМП Ф1 Absorption Cartridge Regeneration (termination)
21:15-21:20,FE-5,Reading Experiment Reminder
21:15-21:20,FE-6,REMINDER. MELFI Insertion
21:20-21:25,FE-3,Reading Experiment Reminder
21:20-21:25,FE-5,REMINDER. MELFI Insertion
21:20-21:25,FE-6,REMINDER. Blood draw
21:25-21:30,FE-3,Reading REMINDER
21:25-21:30,"FE-5, FE-6",Reading REMINDER
21:30-06:00,,SLEEP
,,URAGAN Observations and Photography
,"CDR, FE-1,",
Task List,,ECON-M. Observations and Photography
,FE-2,
,,Preparation of reports for Roskosmos site
TIME,CREW,
06:00-06:05,"CDR, FE-2, FE-5, FE-6",Crew Reminder
06:00-06:15,FE-1,KHROMATOMASS. Experiment Setup
06:00-06:15,FE-3,HRF-SALIVA. Sample Processing
06:05-06:15,CDR,Morning Inspection.  Laptop RS2(1) Reboot
06:05-06:15,FE-2,Morning Inspection. RSS12 Reboot
06:05-06:10,FE-5,REMINDER. Reminder to the crew about the experiment constraints
06:05-06:15,FE-6,Morning Inspection
06:10-06:20,FE-5,ENERGY-PFS. Activation
06:15-06:45,CDR,Post-sleep
06:15-06:45,FE-1,KHROMATOMASS. Saliva and Blood Collection
06:15-06:40,FE-2,Post-sleep
06:15-06:20,FE-3,HRF Urine Sample Insertion Into MELFI
06:15-06:40,FE-6,Post-sleep
06:20-06:25,FE-3,REMINDER. Surface Sample Collection Ops
06:20-06:50,FE-5,ENERGY - Urine Sample Collection
06:25-07:20,FE-3,BIOME. Body Sampling
06:40-07:30,"FE-2, FE-6",BREAKFAST
06:45-07:35,CDR,BREAKFAST
06:45-06:55,FE-1,Morning Inspection. SM ПСС (Caution & Warning Panel) Test
06:50-07:05,FE-5,"Morning Inspection, Post-sleep, Breakfast"
06:55-07:15,FE-1,Post-sleep
07:05-07:20,FE-5,ENERGY. Instrument Check
07:15-07:50,FE-1,BREAKFAST
07:20-07:25,FE-3,HRF - MELFI Sample Insertion
07:20-07:30,FE-5,ENERGY. Double Labeled Water Intake
07:25-07:50,FE-3,"Morning Inspection, Post-sleep, Breakfast"
07:30-07:50,"FE-2, FE-5, FE-6",Work Prep
07:35-07:50,CDR,Regeneration of БМП Ф2 Micropurification Cartridge (start)
07:50-08:15,.,Daily Planning Conference (S-band)
08:15-08:40,CDR,Work Prep
08:15-08:30,FE-1,KHROMATOMASS. Closeout Ops
08:15-08:25,FE-2,CASKAD. Manual Mixing in Bioreactor
08:15-08:20,FE-3,"Morning Inspection, Post-sleep, Breakfast"
08:15-09:15,FE-5,ENERGY. Oxygen Uptake Measurements Part 1
08:15-09:05,FE-6,Compound Specific Analyzer-Combustion (CSA-CP) Checkout
13:00-13:20,FE-5,ENERGY - Urine Sample Collection
13:05-14:05,"FE-3, FE-6",LUNCH
13:20-14:20,FE-5,LUNCH
13:30-15:00,CDR,Testing Nominal Network Configuration (Link Aggregation Mode). Tagup with specialists (S-band)
13:30-14:30,FE-1,Crew time for ISS adaptation and orientation
13:30-14:50,FE-2,"Cleaning fan screens on FGB interior panels 116, 316, 231, 431"
14:05-14:20,FE-6,Private Psychological Conference
14:05-15:05,FE-3,ISS Crew Orientation
14:20-14:35,FE-6,CIR Rack Doors Open
14:20-14:25,FE-5,ENERGY Diet Log of Lunch
14:25-14:40,FE-5,ENERGY-PFS. Closeout Ops.
14:35-14:50,FE-6,CIR Front End Cap Open
14:40-14:55,FE-5,NANORACK - Removal of tubes from the rack and start mixing
14:50-17:25,FE-6,MDCA Hardware Transfer
15:00-17:15,CDR,OBSTANOVKA. Continuity Check of Obstanovka Experiment Cable. Tagup with specialists (S-band)
15:00-16:00,FE-2,"БД-2 Exercise, Day 1"
15:05-15:10,FE-3,Space Headaches - Daily Questionnaire
15:20-15:40,FE-3,BIOME. Collecting Surface Samples
15:20-15:35,FE-5,Private Psychological Conference
15:35-15:45,FE-5,Evening Work Prep
15:40-15:45,FE-3,HRF - Blood Sample MELFI Insertion
15:45-15:55,FE-5,Closing USOS Window Shutters
15:45-17:15,FE-3,ARED Exercise
16:00-16:15,FE-5,Crew Discretionary Conference
16:00-17:00,FE-1,"VELO Exercise, Day 2"
16:00-17:00,FE-2,В3 Fan Screen Cleaning in MRM2
16:15-17:15,FE-5,Physical Exercise T2
17:00-17:15,FE-2,Crew time for ISS adaptation and orientation
17:15-17:45,"CDR, FE-1, FE-2",TV Greetings Video
17:15-17:30,FE-3,BIOME. Sampling Stowage Ops
17:15-18:45,FE-5,ARED Exercise
17:25-17:45,FE-6,CIR Front End Cap Close
17:45-18:00,FE-2,Crew time for ISS adaptation and orientation
17:45-18:45,CDR,"VELO Exercise, Day 3"
17:45-18:15,FE-6,CIR - Hardware Removal and Relocation
18:00-18:35,FE-2,Evening Work Prep
18:15-18:45,"FE-1, FE-3",Evening Work Prep
18:15-18:45,FE-6,CIR-MANF. Bottle Replacement
TIME,CREW,
06:00-06:15,CDR,Biochemical Urine Test
06:00-06:15,FE-1,Morning Inspection SM ПСС (Caution & Warning Panel) Test
06:00-06:10,FE-2,"Morning Inspection. RSS1,2 Reboot"
06:00-06:05,FE-3,PROK - Urine Spot Test
06:00-06:05,FE-5,Reaction Self-test
06:00-06:05,FE-6,PRO K Urine PH Test
06:05-06:30,FE-6,HRF Blood Collection Operations
06:05-06:15,FE-3,Morning Inspection.
06:05-06:15,FE-5,Reminder Periodic Fitness Evaluation (PFE)
06:10-06:15,FE-5,Morning Inspection
06:10-06:45,FE-2,Post-Sleep
06:15-06:25,CDR,Morning Inspection.  Laptop RS2(1) Reboot
06:15-06:30,FE-3,HRF - Assistance with blood sample collection
06:15-06:30,FE-5,Post-Sleep
06:15-06:30,FE-1,Biochemical Urine Test
06:25-06:55,CDR,Post-Sleep
06:30-06:35,FE-6,Reaction Self-test
06:30-06:50,FE-3,HRF Urine Sample Collection and Scanning
06:30-06:45,FE-5,Biochemical Urine Test
06:30-07:00,FE-1,Post-Sleep
06:35-06:50,FE-6,Morning Inspection.
06:45-07:00,FE-2,Biochemical Urine Test
06:45-06:55,FE-5,Post-Sleep
06:50-07:00,FE-6,HRF - Centrifuge Configuration
06:50-06:55,FE-3,HRF - MELFI Sample Insertion
06:55-07:15,FE-3,Post-Sleep
06:55-07:50,CDR,BREAKFAST
06:55-07:15,FE-5,BREAKFAST
07:00-07:10,FE-2,URISYS Hardware Stow
07:00-07:50,FE-1,BREAKFAST
07:00-07:05,FE-6,REMINDER - Reading Reminder
07:05-07:25,FE-6,HRF Urine Sample Collection and Scanning
07:10-07:50,FE-2,BREAKFAST
07:15-07:50,FE-3,BREAKFAST
07:15-07:25,FE-5,USOS Window Shutter Close
07:25-07:50,FE-5,BREAKFAST
07:25-07:30,FE-6,HRF - MELFI Sample Insertion
07:30-07:35,FE-6,HRF - Sample removal and centrifuge deactivation
07:35-07:40,FE-6,HRF - Blood Sample MELFI Insertion
07:40-07:50,FE-6,Post-Sleep
07:50-08:15,.,Daily Planning Conference (S-band)
08:15-08:40,FE-2,Work Prep
08:15-08:30,"CDR,FE-1",Work Prep
08:15-09:45,FE-3,Periodic Fitness Evaluation Nom Ops (subject)
08:15-08:50,FE-6,BREAKFAST
08:30-09:30,"CDR,FE-5",ТК 709 СУДН No. 2 Test before Relocation
08:30-08:40,FE-1,Terminate charging the 2nd Orlan battery pack 825M3 and Remove the 2nd pack from charging
08:40-09:40,FE-1,ARED Exercise
08:40-09:40,FE-2,"БД-2 Exercise, Day 1"
08:50-09:20,FE-6,Periodic Fitness Evaluation -NOM OPS (assistance)
09:20-09:25,FE-6,BIOME - Questionnaire Data Entry
09:25-09:35,FE-6,RST R3 - CFB (8) Removal from  MELFI
09:30-10:05,FE-5,Departure Prep
09:30-12:00,CDR,Soyuz 709 return item pre-pack activities
09:35-09:45,FE-6,RST R3 - CFB (8) Insertion into MELFI
09:40-10:40,FE-2,Spacesuit Height Adjustment
09:40-10:50,FE-1,Spacesuit and БСС (Orlan Interface Unit) leak checks and valve tests
09:45-10:25,FE-6,RGN REC-TNK - Remove depress hose for nominal operations
09:45-10:05,FE-3,BREAKFAST
10:05-10:25,FE-3,HRF Urine Sample Collection and Scanning
10:05-10:10,FE-5,USND2 - Hardware activation
10:10-12:05,FE-5,SPINAL - Scanning Ops
10:25-10:30,FE-3,HRF - Sample MELFI Insertion
10:25-11:25,FE-6,T2 Exercise
10:45-12:10,FE-3,SPINAL - Scanning Ops (assistance)
10:50-12:00,FE-2,Spacesuit and БСС (Orlan Interface Unit) leak checks and valve tests
10:50-11:50,FE-1,Spacesuit Height Adjustment
11:25-12:55,FE-6,ARED Exercise
11:50-12:00,FE-1,ПхО БК-3М Oxygen Tank Pressure Check
12:00-12:10,FE-1,DC1 БК-3М Oxygen Tank Pressure Check
12:00-13:30,CDR,"БД-2 Exercise, Day 4"
12:05-13:15,FE-5,Periodic Fitness Evaluation Nom Ops (subject)
12:10-12:25,FE-3,CDRA Tool Stowage
12:10-13:10,"FE-1, FE-2",Installation of US add-on hardware on Orlan-M
12:30-13:00,FE-3,Periodic Fitness Evaluation -NOM OPS (assistance)
12:55-13:55,FE-6,LUNCH
13:00-14:00,FE-3,LUNCH
13:10-13:30,"FE-1, FE-2",Setting up NASA gear for use on Orlan-M
13:15-14:15,FE-5,LUNCH
13:30-14:30,"CDR, FE-1, FE-2",LUNCH
13:55-14:05,FE-6,PROK- Diet and Log Sheet Photos
14:00-14:05,FE-3,PROK - Diet Log
14:05-14:20,FE-3,USND2 - Close-out Ops and Stowage
14:05-14:30,FE-6,Water Recovery Management (WRM) - Condensate Pumping Initiation
14:15-14:30,FE-5,Private Psychological Conference
14:20-14:25,FE-3,ISERV - Opening window shutters in the LAB
14:25-14:45,FE-3,HRF Urine Sample Collection and Scanning
14:30-14:40,FE-6,FMK Deployment Ops
,,Multicast MPEG2 TVS Test Using MPEG2 VIDEO SERVER2 SW on
14:30-15:10,"CDR, FE-1",CP SSC2 and Кл-211 ESA Encoder (Ku-band) before TK 709
,,Relocation.  Tagup with specialists (S-band)
14:35-14:45,FE-5,Crew Prep for PAO
14:40-15:05,FE-6,Crew Departure Prep
14:40-15:15,FE-2,СОЖ Maintenance
14:45-14:50,FE-3,HRF - MELFI Sample Insertion
14:45-14:55,FE-5,PAO Hardware Setup
14:55-15:15,FE-5,PAO Event
15:05-15:25,FE-6,Water Recovery Management (WRM) -Terminate Condensate Pumping
15:10-15:25,CDR,ТК 709 АСУ Activation prior to relocation /
15:10-16:25,FE-1,Life on the Station Photo and Video
15:15-15:35,FE-3,HRF1 - SLAMMD Setup
15:15-15:40,FE-5,Crew Departure Prep
15:25-16:00,FE-6,Crew Departure Prep
15:25-15:50,CDR,Crew Departure Prep
15:25-15:50,FE-2,Evening Work Prep
15:35-15:45,FE-3,HRF1 - SW Installation and Body Mass Measurement
15:40-15:55,FE-5,SAMS - Screen Cleaning
15:50-16:05,FE-3,Private Medical Conference
15:50-16:35,"CDR, FE-2- assists",Evaluation of Orthostatic Stability with LBNP(with direct transition to LBNP exercise).  Tagup with specialists (S-band)
15:55-16:05,FE-5,HRF1 - SW Installation and Body Mass Measurement
16:05-17:35,FE-5,ARED Exercise
16:15-16:30,FE-6,Private Psychological Conference
16:25-16:45,FE-3,HAM Radio Session
16:35-17:30,"CDR,  FE-2-assists",LBNP Training (PRELIMINARY) / Tagup with specialists (S-band)
16:45-17:05,FE-6,Grab Sample Container (GSC) Sampling Operations
16:50-17:10,FE-3,HRF Urine Sample Collection and Scanning
17:05-17:15,FE-6,HRF1 - SW Installation and Body Mass Measurement
17:10-17:15,FE-3,HRF - Sample MELFI Insertion
TIME,CREW,ACTIVITY
06:00-06:10,CDR,Morning Inspection. Laptop RS2(1) Reboot
06:00-06:10,FE-1,Morning Inspection. SM ПСС (Caution & Warning Panel) Test
06:00-06:10,FE-2,"Morning Inspection. RSS1,2 Reboot"
06:00-06:10,"FE-3, FE-6",Morning Inspection
06:00-06:05,FE-5,REMINDER-BP REG -  Reading Reminder
06:05-06:15,FE-5,Morning Inspection
,"CDR, FE-1,",
06:10-06:35,"FE-2, FE-3,",Post-sleep
,FE-6,
06:15-06:35,FE-5,Post-sleep
06:35-07:20,,BREAKFAST
07:20-07:40,,Daily Planning Conference (S-band)
07:40-08:05,CDR,Work Prep
07:40-07:45,FE-1,Work Prep
07:40-08:00,FE-2,Work Prep
07:40-07:55,"FE-3, FE-5, FE-6",Work Prep
07:45-08:05,FE-1,Elektron-VM Liquid Unit Pressurization before Activation
07:55-08:25,FE-3,SPINAL - Ultrasound Ops Review
07:55-08:25,"FE-5, FE-6",Cygnus Release and Departure Review
08:00-08:10,FE-2,CASKAD. Manual Mixing in Bioreactor
08:05-08:20,FE-1,Disconnect Integrated Command and Telemetry System (ЕКТС) АФУ cable from PCE АФУ
08:10-11:10,"CDR, FE-2",BAR  Experiment Ops. Tagup with specialists (S-band)
08:20-09:00,FE-1,Installation of PCE БКС cables Tagup with specialists (S-band)
08:25-08:40,FE-3,SPINAL - Experiment Tagup
08:25-08:55,FE-6,USND2 - Hardware Setup and Activation
08:25-08:40,FE-3,ARED Guide Rail Inspection
08:40-08:50,FE-3,Work Prep
08:40-10:10,FE-5,ARED Exercise
08:50-09:50,FE-3,CEVIS Exercise
09:00-10:00,FE-1,Installation of PCE box.  Tagup with specialists (S-band)
09:15-11:10,FE-6,SPINAL - Hardware Setup and Adjustment
09:50-11:15,FE-3,SPINAL - Ultrasound Ops Assistance
10:00-11:30,FE-1,Connecting БКС cable network to PCE
10:10-11:10,FE-5,CEVIS Exercise
11:10-12:15,CDR,ARED Exercise
11:10-11:45,FE-2,СОЖ Maintenance
11:10-12:10,FE-6,Cygnus Transfers
TIME,CREW,
06:00-06:10,CDR,Morning Inspection Laptop RS2(1) Reboot
06:00-06:10,FE-1,Morning Inspection SM ПСС (Caution & Warning Panel) Test
06:00-06:15,FE-2,KHROMATOMASS. Experiment Setup
06:00-06:15,FE-3,HRF-SALIVA. Sample Processing
06:00-06:05,FE-5,Reaction Self Test
06:00-06:05,FE-6,Reaction Self Test
06:05-06:15,FE-6,Morning Inspection
06:05-06:10,FE-5,REMINDER. Reminder to the crew about the experiment constraints
06:10-06:20,FE-5,Morning Inspection
06:10-06:40,"CDR,FE-1",Post-sleep
06:15-06:45,FE-6,Post-sleep
06:15-06:20,FE-3,HRF-MELFI - Sample Insertion into MELFI
06:15-06:45,FE-2,KHROMATOMASS. Saliva and Blood Collection
06:20-06:35,FE-3,Urine Spot Test
06:20-06:50,FE-5,Post-sleep
06:35-06:40,FE-3,Reading REMINDER
06:40-06:50,FE-3,Morning Inspection
06:40-07:30,"CDR,FE-1",BREAKFAST
06:45-06:55,FE-2,Morning Inspection RSS12 Reboot
06:45-07:35,FE-6,BREAKFAST
06:50-07:10,FE-3,Post-sleep
06:50-07:25,FE-5,BREAKFAST
06:55-07:15,FE-2,Post-sleep
07:10-07:45,FE-3,BREAKFAST
07:15-07:45,FE-2,BREAKFAST
07:25-07:30,FE-5,ENERGY Diet Log of Breakfast
07:30-07:45,"CDR, FE-1",Work Prep
07:30-07:45,FE-5,BREAKFAST
07:35-07:45,FE-6,Work Prep
07:45-08:05,,Daily Planning Conference (S-band)
08:05-08:15,FE-2,BREAKFAST
08:05-08:35,CDR,Gather Equipment for Replacement of Hoses and Distribution and Heating Unit (БРП-М) in СРВ-К2М
08:05-09:25,FE-1,CONSTANTA Setup and Ops. Tagup with specialists (S-band)
08:05-08:15,FE-6,Work Prep
08:05-08:50,FE-5,ENERGY-PFS. Closeout Ops.
08:05-08:20,FE-3,BREAKFAST
08:15-08:30,FE-2,KHROMATOMASS. Closeout Ops
08:15-09:45,FE-6,Periodic Fitness Evaluation - Nom Ops (subject)
08:20-09:50,FE-3,ARED Exercise
08:35-08:50,FE-2 assists,CONSTANTA. Assisting During the Experiment
08:45-09:45,CDR,"БД-2 Exercise, Day 1"
08:50-09:20,FE-5,Periodic Fitness Evaluation - Nom Ops (assistance)
08:50-09:00,FE-2,CASKAD. Manual Mixing in Bioreactor
09:00-10:00,FE-2,Crew time for ISS adaptation and orientation
09:20-09:35,FE-5,ECLSS.  Wastewater Storage Tank Assembly (WSTA) Fill
09:45-10:55,FE-5,Periodic Fitness Evaluation - Nom Ops (subject)
09:45-11:35,CDR,ТВМ (А12) Replacement. Tagup with specialists (S-band)
09:45-11:15,FE-1,"БД-2 Exercise, Day 3"
09:50-10:20,FE-3,HRF1-SLAMMD - Setup Control Run Time
10:00-11:30,FE-2,ARED Exercise
10:00-10:10,FE-6,Microgravity Science Glovebox Activation (MSG)
10:10-10:40,FE-6,Periodic Fitness Evaluation -NOM OPS (assistance)
10:20-10:50,FE-3,SLAMMD Test Run
10:40-11:35,FE-6,InSPACE3 Experiment Run Operations
10:50-11:20,FE-3,HRF1-SLAMMD. Body Mass Measurement
